item,frequency
स्अंस्क्आ,522
अंन्उ,5
न्ह् य्आ,30
क्ट्ई,93
र्द्ई,387
प्अंध्अ,15
र्ष्ए,40
न्त्र्अ,244
द्भ्उ,217
र्घ्आ,49
ख्ऐ,325
म्अंश्आ,153
स्म्ऑ,51
ब्ज्ई,265
ट्अंच्आ,25
ष्म्अ,111
य्अंस्ए,265
क्त्ऊ,403
ल्अंब्अ,194
स्त्र्त्अ,315
स्अंल्इ,86
ख्अंड्ए,41
ब्र्ओ,222
द्अंत्ए,66
द्ध्इ,775
ग्ल्ए,42
स्ख्ए,52
द्अंग्ए,83
फ्ल्ऐ,440
त्फ्अ,80
स्अंघ्ई,68
अंड्ऊ,99
अंत्ई,248
द्अंप्अ,118
र्ख्अ,167
अंप्ई,227
स्त्र्ओ,177
ल्य्ओ,168
श्ल्ई,281
द्अंब्अ,235
श्र्र्अंग्आ,61
न्य्उ,96
म्अंए,187
भ्य्आ,450
ट्ट्इ,156
द्अंत्अ,79
श्य्ओ,176
ल्ट्आ,125
स्ज्इ,512
ऎ,158
क्र्ऊ,323
क्अंज्य्ऊ,53
ज्न्ए,86
स्अंश्अ,114
र्द्आ,351
क्द्अ,157
ब्ब्ई,62
ल्श्इ,84
प्ट्ए,20
अंन्अ,119
ल्फ्ई,177
ग्स्अ,125
ध्अंध्ए,85
अंछ्इ,100
ड्य्अंत्र्अ,88
अंद्र्ओ,241
न्स्आ,45
अंफ्ए,45
क्अंट्ए,247
ल्अंग्अ,105
स्ट्र्आ,350
द्व्अंद्अ,27
म्र्आ,293
स्अंच्अ,75
ध्र्उ,147
ड्ग्आ,115
ब्अंध्आ,105
ठ्औ,191
क्अंप्ओ,52
र्म्ए,359
अंस्ट्अ,102
ख्म्ई,135
न्स्अ,833
र्द्ध्अ,157
श्क्अ,178
व्ह् ए,67
च्अंड्अ,99
अंत्उ,236
क्स्इ,229
त्य्औ,172
त्स्अंग्अ,49
ल्अंक्ए,43
ट्य्आ,88
ह् अंस्ई,105
र्ग्ए,103
म्प्ऊ,223
ट्औ,468
प्अंख्ए,60
र्अंप्अ,744
न्द्उ,559
प्य्अ,50
स्न्अ,128
अंध्उ,169
ड्ड्ए,264
ब्अंद्ऊ,180
स्अंक्आ,53
अंप्ए,163
ब्ब्ए,132
क्अंद्अ,169
र्थ्आ,405
ड्क्इ,1011
च्अंद्ए,117
र्ख्इ,259
न्म्ए,91
स्त्ऐ,41
म्ब्उ,60
ल्व्ए,91
न्द्इ,137
ख्त्ई,144
स्अंक्र्आ,94
स्र्ओ,349
अंग्ट्अ,34
ण्ड्ए,153
ळ्य्आ,161
ज्व्ऐ,64
फ्अंस्आ,205
श्त्ई,142
ल्अंक्अ,97
अंज्ऊ,28
स्अंध्इ,103
त्अंज्अ,283
क्ष्ओ,281
ध्ऐ,139
अंड्र्ई,71
अंस्ट्ऑ,54
ल्ब्अ,110
त्त्व्अ,434
म्अंथ्अ,168
ट्ठ्अ,188
न्अंज्अ,74
स्अंव्अ,256
स्अंग्र्अ,545
च्अंप्अ,19
च्य्ऊ,118
स्त्ऊ,58
स्अंस्म्अ,56
ह् म्आ,255
ग्ग्ई,58
स्अंभ्र्अ,10
म्द्आ,59
श्व्ए,217
स्क्उ,129
स्र्आ,219
क्अंध्अ,108
ज्ज्ऐ,164
द्र्ए,12
स्अंघ्आ,121
द्ध्ऊ,234
र्द्ऊ,175
व्अंच्इ,274
ख्औ,166
न्म्आ,119
र्ग्ओ,315
ब्अंध्ई,56
ड्अंप्अ,89
र्स्ई,266
अंट्ओ,89
प्प्ऊ,105
ल्अंब्इ,557
ल्ज्इ,68
श्ल्ओ,62
न्य्ओ,81
व्अंद्अ,104
ज्ब्अ,170
च्अंद्र्आ,69
स्च्आ,19
त्र्ण्अ,216
क्ट्स्अ,147
ढ्त्अ,580
ठ्ऊ,37
झ्अंड्आ,138
ट्ट्ओ,38
र्क्स्अ,105
ढ्न्आ,216
क्अंज्आ,87
ब्अंट्ई,36
न्म्ऊ,51
ड्व्आ,39
अंध्आ,209
थ्र्ई,86
द्र्श्य्ओ,54
ढ्इ,323
ढ्अंग्अ,488
द्र्श्अ,26
अंक्ऐ,74
र्त्व्अ,14
त्र्भ्ऊ,32
ग्ज्अ,105
ण्ड्इ,60
र्क्आ,70
द्र्इ,81
फ्र्ऐ,94
म्प्य्उ,14
र्ज्इ,529
ग्ऍ,19
अंव्आ,52
फ्ल्ए,96
अंग्य्आ,127
अंस्ट्ई,192
ज्र्आ,85
ज्अंत्अ,89
ब्अंस्अ,176
प्अंत्अ,294
ल्ल्ओ,86
र्ग्अंध्अ,30
अंक्ए,129
अंस्ट्ए,195
क्ल्ई,302
स्ट्र्इ,167
अंच्उ,48
अंत्व्अ,34
ल्अंब्आ,419
क्अंट्र्ई,54
अंय्अ,91
अंड्र्ऑ,282
प्ल्इ,155
र्ट्ए,30
अःश्उ,104
फ्अंद्अ,120
ड्र्ई,99
ड्ड्ऊ,129
स्त्र्इ,161
ख्अंड्इ,26
ष्ट्ई,123
ष्म्इ,76
ड्र्ओ,243
स्ड्अ,68
ग्य्उ,54
अंश्य्ओ,114
ड्ढ्ए,72
ब्र्ऑ,186
अंभ्अ,289
क्ऍ,117
प्अंद्र्अ,90
घ्न्अ,102
स्क्व्आ,25
अंए,131
ज्र्इ,90
क्ट्र्अ,238
ठ्उ,235
र्ड्ओ,80
र्ब्इ,27
ग्म्ब्अ,52
अंप्र्अ,168
त्त्व्आ,68
अंक्ष्अ,36
स्त्औ,78
ख्अंग्आ,84
क्ष्उ,121
प्अंड्आ,71
स्अंग्ओ,55
ष्ठ्ई,133
स्अंय्अंत्र्ओ,51
न्म्उ,18
न्अंद्ई,92
ज्ज्ई,48
अंर्अ,65
क्न्अ,132
ब्स्अ,184
प्र्ऊ,68
च्छ्इ,81
र्द्ओ,223
र्ड्ई,36
व्अंश्ई,106
व्व्अ,105
स्क्ऐ,167
झ्अंड्ई,125
च्य्उ,38
म्अंज्इ,242
फ्त्ओ,76
ल्य्उ,35
र्ख्आ,110
म्अंद्ई,265
न्द्ओ,197
अंठ्अ,385
ल्क्ओ,31
स्अंज्ओ,50
ष्य्ओ,85
क्क्य्आ,8
ज्ग्आ,97
क्य्उ,171
ज्ज्इ,84
ज्ज्आ,108
द्ध्ई,33
ड्अंत्अ,69
द्व्अंद्व्अ,62
स्ख्अ,156
र्ब्आ,351
ढ्ऊ,366
म्ह् ई,70
न्व्ए,176
प्र्ऑ,448
ज्य्इ,136
म्अंज्उ,74
ल्प्ओ,115
न्र्त्य्अ,267
ड्त्ओ,86
म्प्आ,119
थ्ऊ,79
क्र्ऐ,88
स्थ्ए,25
म्र्द्अ,56
स्ट्र्ओ,181
म्ब्अंध्अ,71
स्ट्ऍ,6
क्अंक्अ,48
र्ण्आ,240
अंड्य्आ,134
क्त्ई,97
स्त्र्आ,32
अंझ्अ,60
अंज्औ,61
त्स्उ,137
ण्ण्अ,32
ह् य्ऊ,132
क्न्ओ,185
फ्र्ऑ,53
त्व्इ,57
त्ख्अ,33
र्ड्स्अ,73
स्प्ल्ए,177
अंध्इ,172
ख्र्आ,120
ग्अंग्अ,158
र्फ्ई,64
व्अंश्अ,389
ब्र्ई,153
न्च्इ,51
र्प्ओ,207
र्व्य्अ,56
स्ल्ए,30
य्अंत्अ,130
क्ट्ओ,98
व्र्ष्अ,91
ष्ट्र्आ,69
ह् अंग्ए,139
स्त्य्आ,109
श्अंख्अ,65
न्न्ओ,89
ख्त्म्अ,184
ज्म्आ,130
न्ध्ई,70
म्र्द्ध्इ,137
ज्ज्व्अ,99
थ्ऐ,147
अंफ्र्आ,97
म्य्अ,167
स्क्ए,195
ब्ऍ,45
ब्ब्आ,309
ज्ल्अ,93
ध्व्अंस्अ,56
स्फ्अ,26
अंप्ऊ,77
क्स्प्र्ए,16
व्र्क्ष्आ,41
स्फ्ई,110
ज्अंट्अ,5
स्स्ई,168
ठ्य्आ,103
त्र्प्त्अ,25
ल्ट्र्आ,91
ष्य्अंत्अ,99
न्ज्अ,60
न्ह् ऐ,149
ल्ह् ओ,104
क्न्इ,100
अंफ्अ,112
ध्अंध्आ,97
अंख्य्इ,54
ख्स्इ,64
ल्अंद्आ,50
ल्अंब्ओ,50
द्अंग्ओ,127
फ्र्इ,92
च्ऑ,128
क्न्ऑ,50
ड्ड्य्आ,9
स्अंक्ई,54
न्फ्र्ए,262
म्य्आ,314
अंम्आ,130
स्व्ऐ,47
ट्अंड्अ,97
ल्ट्स्अ,34
र्य्अंत्अ,213
ध्द्अ,111
म्भ्ई,104
ह् य्अ,67
क्र्त्र्इ,82
ठ्अंड्ए,108
फ्अंड्इ,66
म्त्इ,83
ष्क्र्इ,71
न्द्र्इ,74
प्ल्ओ,115
ग्र्ह् इ,13
न्ऍ,10
म्ऍ,37
प्अंख्अ,137
प्ल्ऑ,94
ज्द्ई,57
स्ल्ऐ,131
त्व्आ,210
अंक्ष्ई,97
द्अंड्ओ,37
ग्अंद्आ,85
ह् य्आ,26
ढ्य्आ,15
ळ्ऊ,93
ख्म्अ,51
अंस्ट्इ,40
क्ष्य्ओ,70
फ्अंक्श्अ,66
ह् अंद्ई,61
य्य्अ,252
ट्ट्ऊ,84
व्र्श्च्इ,82
ब्अंब्ई,117
न्ट्ई,24
न्ग्अ,210
स्ट्र्अ,388
ध्व्ई,116
फ्अंड्आ,16
स्ट्अंट्अ,62
क्र्ष्अ,87
ज्ब्ऊ,114
श्म्आ,214
ट्य्अ,159
त्व्ओ,237
ट्अंक्अ,64
ब्अंब्अ,9
ग्र्अंथ्ओ,81
व्य्अंग्य्अ,73
ग्अंत्अ,54
र्ह् अ,31
म्ह् ऐ,16
क्अंत्र्आ,13
स्र्ष्ट्इ,130
अंठ्आ,52
र्त्उ,5
ज्य्ए,69
घ्अंट्अ,82
ल्ऍ,8
ड्फ्ओ,105
ल्ह् य्आ,203
ज्अंक्अ,27
त्र्भ्आ,36
र्ण्ओ,41
ब्ब्ऊ,27
क्ल्ओ,137
र्फ्ए,33
क्अंस्ट्र्अ,44
फ्ट्इ,85
र्ध्य्अ,153
त्अंब्आ,91
स्ब्अ,122
स्व्ए,41
स्अंस्थ्ए,32
ब्र्उ,45
व्अंद्ए,77
ळ्अंब्अ,4
घ्य्अ,40
त्न्आ,78
द्अंड्आ,47
ब्व्ऑ,69
न्म्ओ,27
र्श्य्अ,22
स्प्र्ए,55
अंब्इ,67
अंफ्र्ए,119
ड्र्ऐ,79
ग्र्ह् आ,26
ज्य्ऊ,48
र्अंज्इ,68
र्ल्आ,21
अंट्ऊ,66
ज्अंक्श्अ,80
ब्व्ए,73
र्श्व्अ,46
फ्र्अंट्अ,204
र्च्ओ,61
म्र्द्ध्अ,138
न्फ्अ,77
न्फ्ए,23
र्ध्द्अ,37
व्य्अंग्अ,31
य्अंट्अ,34
प्र्थ्अ,103
न्फ्र्आ,71
स्प्र्इ,28
न्ग्र्ए,85
अंप्ऐ,20
क्अंठ्अ,60
व्ल्आ,35
ब्अंध्इ,192
स्त्अंभ्अ,115
त्क्अ,57
ड्य्आ,118
ष्प्आ,116
अंझ्ई,84
र्र्उ,40
श्र्अंख्अ,96
अंद्र्ए,78
प्ल्ऍ,4
न्श्अ,15
र्क्उ,60
म्प्ल्ए,30
ब्अंज्आ,71
ब्र्ज्अ,127
ड्व्अ,81
ठ्ठ्आ,33
ल्ग्अ,30
प्प्य्आ,18
फ्ल्ऊ,101
क्फ्अ,73
र्ब्स्अ,37
स्क्य्ऊ,72
म्प्ओ,16
व्ह् ऑ,32
ब्य्ओ,64
क्अंड्आ,69
र्ल्स्अ,83
ल्अंब्ऊ,10
क्स्ट्र्आ,34
र्च्ई,50
क्अंब्अ,66
ह् अंग्अ,46
फ्ऍ,26
ब्अंद्उ,3
ढ्व्आ,57
ब्अंड्अ,54
प्अंढ्अ,31
स्ट्उ,52
ड्म्ए,54
ज्य्उ,18
र्अंप्आ,3
म्अंद्आ,54
व्व्आ,48
त्अंत्र्य्अ,11
भ्र्ऊ,84
र्द्र्अ,12
ग्अंत्उ,33
प्त्ई,30
स्ल्ई,52
त्य्इ,115
क्व्ऑ,87
र्ब्ओ,59
ग्न्ए,134
ख्श्अ,105
र्न्ई,73
क्श्ए,49
व्ह् अ,136
श्र्ऑ,80
स्ल्ओ,71
ठ्ठ्ई,15
य्अंग्अ,89
ब्अंद्ओ,51
त्स्य्अ,91
श्अंभ्अ,60
ड्ढ्आ,59
ग्ण्अ,43
न्स्ट्ए,44
स्अंप्र्ए,21
द्ग्अ,29
ल्म्स्अ,50
व्र्ष्ट्ई,11
ब्अंक्ई,58
स्अंध्अ,103
अंस्प्अ,21
ट्ऍ,18
ह् ह् ह् अ,48
ण्अंग्अ,13
प्अंड्अ,59
अंद्य्आ,18
ब्र्ऊ,44
छ्अंद्अ,29
र्अंव्आ,14
ख्अंड्ई,43
क्र्ष्ट्अ,29
ज्ज्ञ्अ,9
प्ट्ओ,42
ज्द्ऊ,80
त्र्प्त्इ,32
न्द्ए,127
अंह् आ,47
न्स्ट्अ,34
अंड्स्अ,40
ण्ण्आ,32
अंव्इ,13
क्व्ए,60
न्अंत्ई,9
ह् ऍ,18
स्ट्अंप्अ,51
अंग्र्अ,7
द्र्ष्ट्ई,35
ब्अंध्ओ,87
ल्अंय्अ,5
श्च्अंद्र्अ,9
ष्य्आ,37
ल्ट्इ,9
ट्र्ऍ,12
स्स्अ,112
क्र्त्ई,32
ग्ज्ल्अ,80
स्र्ष्ट्ई,4
द्र्औ,31
व्अंड्ई,28
र्द्ऐ,9
अंन्अंत्अ,7
ब्ल्ए,84
स्क्व्अ,54
च्अंग्अ,33
स्म्ओ,41
झ्अंड्ए,113
व्ह् ऍ,5
अंच्इ,71
स्अंक्उ,41
ळ्ओ,5
र्ड्ए,11
म्अंत्र्ओ,35
न्ड्र्इ,33
र्भ्इ,23
अंत्ए,1
ष्उ,50
क्ट्र्आ,42
क्अंड्ओ,47
म्र्द्ध्ई,7
र्ध्ए,24
र्स्ए,81
च्अंप्आ,73
स्अंक्ष्इ,69
त्त्औ,46
ब्अंध्ऊ,13
ध्द्आ,9
स्म्र्त्ई,3
क्अंप्आ,39
स्अंक्ष्ए,41
ग्र्ऍ,8
ऒ,226
त्र्त्व्आ,24
क्स्प्अ,9
अंत्य्अ,36
ड्ल्आ,67
स्अंम्अ,12
ळ्उ,14
व्र्द्ध्आ,51
र्ल्ई,15
थ्अंड्अ,23
त्य्उ,13
अंह् ई,7
अंत्ऊ,23
ग्र्त्ई,15
द्ध्व्अ,4
अंत्र्अ,30
त्अःच्आ,4
ल्ह् ए,13
ह् ह् अ,62
अंग्ज्अ,8
त्अंद्अ,21
ब्ल्ऍ,7
अंड्र्ओ,29
त्म्य्अ,16
ग्र्ह् ई,5
र्र्ई,21
अंभ्आ,24
स्अंख्य्ए,21
प्ऍ,43
ट्व्अ,33
अंभ्ई,7
ध्अंद्अ,12
ख्ख्अ,3
ड्य्उ,6
ङ्अ,74
न्स्ट्इ,2
ग्र्अंथ्आ,2
र्ब्अंध्अ,3
ग्र्अंथ्ई,11
न्ट्र्ई,15
स्अंप्उ,5
द्भ्अ,21
त्अंत्अ,8
झ्अंड्अ,37
क्ट्र्ओ,56
न्ट्र्अ,12
ग्अंट्ई,7
स्य्ए,9
ग्अंड्अ,13
ग्अंब्अ,16
झ्य्आ,35
प्अंक्त्अ,1
प्य्ऊ,22
अंढ्ए,18
ळ्इ,3
र्ल्ए,27
म्अंद्ओ,28
द्ग्उ,7
र्अंभ्ई,6
क्र्उ,6
ॠ,19
ल्अंप्आ,7
क्त्ए,3
य्अंच्अ,2
र्ऍ,15
स्अंम्ए,16
व्य्उ,6
प्न्ई,2
र्ध्य्आ,1
र्म्य्उ,4
क्ष्ण्अ,9
ज्ज्ञ्आ,1
ग्न्आ,6
अंव्ह् आ,4
अंग्य्ऊ,9
त्अंद्उ,2
श्न्आ,4
अंक्ऊ,16
ष्ठ्ए,2
त्र्य्आ,12
त्र्य्अंब्अ,10
फ्फ्उ,2
र्व्ह् ए,8
फ्ल्ऍ,5
द्र्ष्ट्य्आ,8
र्अंद्अ,12
व्अंड्अ,5
य्अंप्आ,1
स्ऍ,7
त्अःल्आ,3
त्र्य्अ,5
र्ट्आ,4
द्द्य्आ,5
व्ह् ओ,5
न्श्उ,18
स्अंत्ई,3
र्अंत्ऊ,4
द्ध्ए,4
न्स्ऊ,1
थ्य्आ,6
अंह् ऊ,7
न्अंद्उ,6
त्र्त्त्व्अ,6
थ्अंड्ई,7
य्अंत्य्आ,4
न्स्इ,7
र्अंभ्आ,4
च्ऍ,5
अंद्व्आ,1
त्प्उ,3
ष्ण्ऊ,3
ग्द्अ,7
क्म्अ,1
न्स्ट्आ,4
ग्अंध्ई,3
श्र्ऊ,5
ब्द्आ,6
ष्ट्य्ए,2
फ्य्आ,5
ब्अंक्आ,4
त्अःच्ए,2
ट्ट्य्आ,4
र्च्य्आ,1
ख्र्इ,2
च्च्य्आ,2
द्द्इ,3
र्व्ह् अ,5
त्अःच्य्आ,4
ष्ट्य्अ,1
क्अंट्आ,2
त्प्ऊ,3
र्अंच्अ,1
त्र्ऊ,4
ब्र्अंड्अ,2
स्त्र्ए,1
र्व्ह् इ,2
ष्अंग्आ,2
अंन्ओ,1
र्त्र्त्व्अ,1
त्अःह् ऊ,2
अंग्ल्अंड्अ,1
न्स्ए,1
स्अंध्य्ए,1
त्अःच्अ,1
त्त्य्आ,1
अंल्आ,1
ध्य्अंत्अ,1
