item,frequency
न्इम्न्अ,321
फ्ऐल्ए,105
भ्र्अष्ट्आ,1005
म्उर्आ,183
क्ऐअंट्अ,187
र्इश्व्अ,213
स्ट्र्ईज्अ,142
ल्इम्इ,681
ट्एड्अ,766
ज्आम्अ,1028
र्इफ्आ,95
च्आल्ऊ,425
य्आई,414
ज्एश्अ,171
ज्ओड्न्आ,62
ल्ऊट्अ,754
छ्एड्ख्आ,53
प्र्आद्ए,43
श्इक्अ,318
क्अंव्अर्अ,113
द्ऊर्ओ,336
च्ऊर्अ,144
ऐल्ए,24
र्अद्द्अ,605
ज्अब्त्अ,302
आस्थ्आ,293
व्आम्आ,208
क्अट्अ,1246
न्औस्ए,148
द्उर्भ्आ,190
व्अश्अ,250
क्ऑफ्ई,123
स्उप्र्ई,1726
स्आस्अ,629
व्इम्ओ,98
आच्आ,1059
व्र्अत्अ,575
ल्अब्अ,1108
त्अड्प्अ,74
क्आब्ऊ,380
ध्आए,348
द्अय्अ,231
ग्अर्भ्अ,576
ट्र्ऐक्ट्अ,208
ज्आय्आ,329
स्व्आत्इ,82
व्इन्ई,89
श्उक्ल्अ,216
ट्र्अक्अ,566
अंप्उर्अ,69
ह् ऐर्आ,565
क्एस्अ,1337
ब्आल्क्अ,11
प्ऑट्अ,38
न्इक्ए,114
श्र्ईव्आ,314
स्त्अव्अ,320
प्अव्अ,413
प्आट्इ,137
र्अक्ष्अ,328
प्आअंड्अ,145
ठ्एक्आ,129
ग्आर्ओ,85
श्आओ,55
स्इख्ओ,75
स्थ्अल्अ,840
क्आन्आ,58
द्व्आर्ए,75
प्अथ्अ,621
स्ईख्आ,135
स्अफ्आ,943
प्र्अज्ञ्आ,156
झ्ऊठ्अ,343
ब्अब्अ,179
क्इन्त्उ,346
स्ऊर्य्अ,765
भ्र्अम्इ,54
स्थ्आई,105
न्अम्अंत्र्अ,38
न्य्ऊक्ल्इ,25
ष्अद्ए,75
श्ईद्अ,15
स्उभ्आ,459
ज्आव्अ,129
ब्अळ्अ,72
श्एट्ट्ई,158
द्अळ्अ,8
न्एत्ए,98
ज्ईप्अ,110
ध्अड्अ,48
द्ओन्अ,225
ठ्आर्अ,72
ब्एश्अ,282
आव्अंट्इ,168
स्इप्अ,104
छ्अठ्ए,169
र्म्इय्ओ,289
प्इट्आ,312
ड्इप्र्ए,82
थ्ऑम्अ,67
इअंड्ई,60
प्एअंड्अ,129
एअंस्अ,454
थ्अर्ड्अ,96
र्एव्अ,71
ओल्य्ऊ,52
ऑक्स्अ,206
फ्ओर्ड्अ,105
ड्ऑन्अ,114
स्अस्त्ई,211
ट्इक्आ,173
च्ईज्ए,438
श्आप्अ,107
ख्उल्अ,822
र्ऊह् अ,50
क्अब्ऊ,157
ट्य्ऊब्अ,201
प्ऑर्न्अ,59
ल्इअंक्अ,562
ब्आन्अ,630
म्एच्य्अ,51
अअंप्आ,100
ज्ऑन्अ,359
व्आर्ड्अ,575
ब्अर्त्अ,188
थ्ओड्आ,818
ग्उन्अ,278
क्ईज्इ,322
च्आय्अ,521
ह् अल्क्ए,173
प्ईत्ए,117
घ्अट्आ,390
फ्इल्म्ई,192
र्आइ,913
स्इत्आ,302
ऑर्न्अ,27
एअंद्र्अ,323
प्एय्ई,493
म्अय्अ,511
ओल्ए,78
श्र्उत्इ,60
म्अर्आ,524
ब्ऑय्अ,223
म्ऐर्आ,69
थ्अन्अ,121
क्ईर्त्इ,140
ड्ऑल्अ,1286
ऐर्य्अ,6
उद्अ,887
क्ष्अम्आ,132
य्उद्ध्अ,1010
द्उर्अ,522
ज्ञ्आन्अ,1069
व्य्अस्अ,17
प्उर्ऊ,216
न्ऐस्अ,30
र्ग्इक्अ,30
प्आय्ई,124
म्इक्स्अ,191
द्ईज्इ,299
अज्अ,1439
छ्ओट्ई,1031
च्अम्म्अ,325
ओड्आ,85
द्अम्अ,1733
आट्आ,95
स्प्ऊन्अ,89
ह् उय्ए,593
इय्ए,669
स्ऐट्अ,125
त्र्इक्ओ,60
ग्इर्ए,119
थ्आन्अ,184
क्ओर्स्अ,341
ल्आख्ओ,684
स्अप्अ,1124
स्अंस्थ्आन्ओ,374
ज्अम्ए,304
स्इक्अ,1027
ब्ल्ऐक्अ,385
ओल्इ,226
र्ऑय्अ,575
फ्ईल्ड्अ,289
फ्अर्ज्ई,536
ख्इल्अ,304
र्ऑक्ए,78
च्अप्ए,290
स्अज्अ,222
व्आन्ई,381
स्ट्एट्अ,631
च्एक्अ,515
ब्इर्अ,343
य्आत्र्ई,478
ग्आअंज्आ,39
श्अर्आ,1167
भ्आग्इ,189
ड्आल्ए,473
ल्अड्आ,1100
म्एव्आ,110
ब्आइ,1186
क्र्एज्अ,69
म्इठ्आ,246
स्ओह् अ,283
प्आप्अ,396
च्ईज्ओ,487
क्इस्म्अ,482
ड्र्आई,80
र्ऊट्अ,427
ख्आन्ए,1390
र्ष्अक्अ,231
भ्अर्ई,505
ईत्अ,337
स्म्अर्अ,155
स्आअंस्क्र्त्इ,438
इध्य्अ,52
व्इव्इ,528
ध्अत्आ,135
द्ऐन्अंद्इ,6
त्इय्आ,284
च्इत्र्अ,779
स्अंप्ऊर्ण्अ,238
व्इध्ए,484
आध्ई,536
प्उन्अ,946
ल्आन्आ,236
ऐल्अ,254
ग्अड्अ,321
र्ऐल्ई,929
ज्उट्ए,235
स्अस्प्ए,141
य्ऊस्ई,53
य्ओग्इ,1098
ग्उट्अ,319
त्अम्ब्आ,43
स्एव्अ,1012
द्उष्प्अ,33
र्इण्आ,33
छ्आप्ए,336
म्आर्ई,634
प्र्अभ्अ,53
म्उर्ग्अ,132
फ्आर्म्अ,644
ध्आर्म्इ,774
ह् अस्त्अ,517
ह् इत्ओ,244
र्आज्ए,1380
म्अंत्र्इय्ओ,429
य्आव्ए,197
क्एच्ए,15
क्ष्आर्अ,34
क्अर्त्य्आ,91
ब्उक्क्ई,3
झ्आल्ई,280
क्अस्ब्ए,186
उग्आ,150
प्आर्क्अ,695
ट्र्एल्अ,300
ट्एक्स्आ,55
ज्आल्आ,15
म्इळ्आ,183
ग्एल्य्आ,167
व्अर्ष्आ,488
आअंच्ई,188
म्आह् इ,376
न्आई,300
च्औट्आ,271
स्अम्ब्ओ,197
ध्इत्अ,210
अज्इ,227
म्ऊर्त्इ,798
म्आल्आ,351
व्आग्अ,245
ईश्अ,175
ख्अड्ई,509
उअ,221
स्क्इल्अ,81
प्ईट्ई,160
स्उध्अ,321
न्अत्अ,1301
ङ्क्ष्अस्अ,88
ख्एड्ई,78
प्अट्ऊ,6
न्ऐन्अ,76
ऐल्ओ,24
ज्ईन्अ,238
ह् आज्इ,177
आस्उ,23
स्अंग्र्आम्अ,127
न्आर्ई,250
उम्अ,710
व्ओट्इ,206
प्ईर्इ,145
य्अड्अ,259
म्प्अर्आ,207
प्र्अम्आ,879
ण्इत्अ,92
अभ्आ,340
अप्र्अ,309
द्इस्अ,412
एड्इ,306
ल्एड्अ,45
च्अर्च्इ,208
द्एव्आ,161
म्अर्ड्अ,120
एल्आ,307
न्अर्म्अ,184
श्औच्आ,255
ट्र्ईट्अ,108
प्ल्आअंट्अ,364
म्और्अ,154
स्अर्व्ओ,554
क्अट्आ,374
म्ईट्अ,1991
घ्ओल्अ,99
स्प्ईक्अ,205
त्अत्क्आ,955
च्इअंत्आ,1093
स्ओस्अ,139
त्ओड्न्ए,220
ट्एल्ई,544
ड्एक्अ,107
र्अज्इ,534
झ्आअंस्आ,77
द्उष्क्अ,381
न्आब्आ,772
ल्इग्अ,391
र्एप्अ,739
स्एम्ई,334
स्ओग्अ,42
च्औक्ई,352
प्आअंग्अ,32
त्स्आल्अ,86
म्ओक्ष्अ,106
क्अह् ए,629
अद्र्श्य्अ,34
त्आक्अ,790
ज्इन्ह् ओ,843
व्आद्इ,622
ब्र्एक्अ,345
ज्इट्अ,193
प्उत्इ,95
प्र्एर्इ,407
व्इद्व्आ,226
ल्इब्अ,103
म्इल्इ,351
ऊन्आ,242
द्एह् अ,673
क्आल्ओ,269
ज्आह् इ,706
र्ओप्अ,325
उअंच्अ,49
प्व्आइ,127
फ्उट्अ,762
प्ल्अस्अ,241
इट्अ,704
ज्उड्ई,925
र्इश्त्आ,219
ओल्आ,233
भ्एज्आ,945
ब्अघ्ए,140
त्आल्ओ,235
स्क्ऊल्ओ,825
प्अक्ओ,264
स्अर्ई,155
क्ऐप्ट्अ,262
र्ओष्अ,241
ग्र्आउ,228
ड्इय्ओ,1270
ड्एर्ए,68
क्स्अव्अ,11
ऐग्अ,91
ट्ओय्ओ,33
म्अर्स्अ,37
प्अत्र्इ,487
म्आओ,191
क्अथ्इ,860
स्अंप्अर्क्अ,979
प्ओट्आ,19
ख्त्अर्अ,129
व्इप्र्ओ,63
ज्ईम्अ,45
स्थ्इर्अ,347
ट्एअंट्अ,89
प्अंज्आब्अ,1985
द्अग्ई,335
ब्आर्आ,318
फ्औज्ई,70
फ्ऐश्अ,278
र्ओच्अ,225
ब्ऑल्ई,1319
स्अध्य्आ,96
प्अक्ष्आ,104
ल्अक्ष्आ,30
घ्एत्आ,37
भ्अड्क्ए,56
स्इख्अ,356
श्अंक्अर्अ,790
ब्अद्द्ई,91
र्ओट्ई,292
न्आल्आ,261
ह् एल्अ,192
स्एव्इ,58
ह् ओल्ड्अ,69
व्ईए,69
प्ओर्ट्अ,1013
फ्ओल्इ,117
म्इत्त्अ,140
त्एह् अ,74
स्ऐन्इ,843
प्अर्अंत्उ,589
र्अम्ए,471
प्र्आर्ऊ,218
प्आर्व्अ,102
ड्आइ,230
स्उर्अंग्अ,102
र्उद्र्अ,103
त्ईर्थ्अ,287
अंग्अल्ऊ,33
र्एख्आ,577
ग्एअंद्अ,2036
न्इश्च्इ,630
र्अज्ए,136
त्ओड्क्अ,150
श्ऊट्इ,539
अब्उ,51
इअंद्र्इ,16
ल्ओभ्अ,89
त्इर्अ,154
श्इम्अ,864
न्इस्अ,755
ह् इम्आ,1412
प्अर्य्आ,1314
श्आख्आ,486
प्र्ओफ्आ,134
ल्आल्ऊ,589
ह् आअंग्अ,115
क्आअंग्अ,395
इअंज्अ,481
क्इस्त्अ,79
स्इस्अ,299
ह् इर्आ,657
ह् ऑक्ई,241
ल्अच्अ,96
क्अन्आ,229
प्ऊल्अ,184
त्इब्ब्अ,126
त्म्इक्अ,207
द्अल्आ,430
ल्आम्आ,65
ब्ओध्अ,297
फ्ल्इप्अ,109
क्आर्ट्अ,158
ट्अक्क्अ,506
द्एग्आ,624
ब्एब्उ,42
म्ऐन्ए,850
प्ऑव्अ,135
प्र्एज्अ,35
एश्अ,1770
छ्उआ,107
ख्अर्अ,633
प्ईप्ई,126
ब्अर्ट्अ,45
ड्आल्आ,577
न्अत्ई,808
क्ओल्आ,20
प्अग्अ,174
औट्अ,34
उत्प्अ,534
ख्इल्औ,99
ल्आअंब्अ,59
उन्ह् ई,395
ज्य्ओत्इ,620
र्ल्इअंग्अ,59
ज्इय्ओ,413
ऑफ्अ,2474
प्र्एम्ई,375
ज्ओड्ओ,91
व्ईज्आ,167
द्ओग्उ,175
त्य्आश्इ,84
अस्व्ई,98
ध्अड्क्अ,122
ध्ईम्ई,194
एक्ई,172
त्आई,130
एम्ओ,109
ब्उक्इ,201
आज्ञ्आ,90
प्अस्अंद्ई,208
ज्आल्अंध्अ,119
प्एश्आ,169
म्ऊत्र्अ,104
ब्एव्अ,172
ज्अह् अ,486
ट्आअंग्अ,120
ट्अल्अ,1176
व्अर्म्आ,685
च्औथ्आ,199
स्इड्अ,170
स्आत्अ,2170
भ्ओक्त्आ,821
ब्ईत्अ,245
ज्अक्ओ,65
च्इन्त्आ,57
ग्आध्य्अ,43
र्ओध्अ,722
र्अट्अ,50
श्उद्ध्अ,499
प्अढ्न्ए,460
उथ्अ,70
उर्उ,76
द्व्ईप्अ,333
व्इय्आ,34
व्आर्त्आ,785
व्ऐन्अ,127
भ्ईष्अ,221
ओल्अ,350
छ्अप्अ,225
एअंक्अ,118
ग्अल्ए,444
र्ओग्ओ,181
द्ईन्ए,19
ग्अल्आ,220
न्न्अत्आ,89
म्एय्अ,176
अंच्आय्आ,309
य्आब्आ,302
ब्अत्अ,621
य्एथ्ई,225
न्इव्र्त्त्अ,163
व्एद्आ,68
स्एअंट्र्अ,256
क्अम्ए,1161
ईस्ई,171
प्एड्ओ,129
ऐन्अ,278
ट्एट्अ,52
य्आद्आ,252
अप्ए,495
त्इस्अ,30
श्आस्त्र्अ,394
य्आन्ई,1614
ज्म्ईन्अ,226
न्ईद्अ,69
ज्अस्ट्इ,568
क्ऐद्अ,356
भ्ऊष्अ,454
फ्आअंस्ई,423
स्आन्आ,60
ह् अस्ई,156
ब्र्इज्अ,252
ग्ओव्इ,285
ह् इर्अ,186
श्र्आद्ध्अ,59
न्अम्ऊ,192
र्ईल्अ,228
र्इय्अ,1192
ड्आक्अ,331
फ्र्आअंस्अ,449
क्व्आल्ई,107
फ्आई,264
थ्अल्अ,327
ह् इत्आ,66
त्इय्ओ,563
न्ईक्आ,101
त्अम्इ,613
अव्आ,348
फ्ऑर्अ,321
ब्एस्ट्अ,327
ल्अड्क्ओ,228
अच्छ्आ,2408
ख्एत्अ,429
च्आर्आ,177
द्उग्अ,22
प्आप्आ,321
ल्आस्ट्अ,48
व्अग्ऐ,113
म्अम्म्अ,24
म्अथ्अ,30
ब्आल्ओ,513
उअंग्अ,294
थ्ओड्ई,659
ऊक्अ,207
स्एट्अ,733
द्इय्ए,710
ग्र्अस्इ,62
अम्म्आ,76
म्आर्ए,727
ब्एच्आ,231
च्उट्अ,135
म्अंह् अग्अ,89
स्आड्ई,189
इअंड्ए,153
ट्र्एक्अ,43
एर्अ,175
ध्आर्आ,1123
ग्ओग्ओ,105
द्र्ओह् अ,124
आत्अंक्ई,880
इश्अ,1158
ल्इख्इ,486
ब्आध्इ,186
व्इद्य्उ,660
म्एग्आ,427
व्ऑट्अ,170
एल्ओ,95
व्ऐश्व्इ,598
त्इय्अ,111
श्र्अम्इ,248
अत्य्अ,250
म्एश्अ,105
ड्इज्इ,478
प्र्औद्य्ओ,339
ग्इक्ई,339
अन्ऊ,285
क्अड्आ,362
म्आण्उ,480
प्एक्अ,32
च्इट्अ,137
य्अक्ष्अ,126
अश्आ,258
र्अच्य्आ,22
आअंम्उ,9
द्एश्आ,73
ह् ओत्ओ,31
ऐक्ट्अ,338
ध्उन्अ,194
ड्आल्ई,365
प्ओस्ट्इ,46
ज्इह् आ,88
न्इअंद्आ,299
स्ईर्इ,676
फ्औज्अ,185
स्अंह् आर्अ,120
व्आक्य्अ,126
ज्उट्आ,441
ग्उअंज्आ,78
म्ऊअंग्अ,134
फ्अल्ई,80
क्आअंश्अ,507
ष्अज्ञ्ओ,263
स्ओय्आ,163
इख्अ,68
त्आअंत्र्इ,300
अर्ध्अ,316
ब्एह् ओ,164
ब्उर्ई,506
ग्आल्ई,166
प्ऊर्व्ई,462
थ्आई,116
न्इट्अ,62
ल्इज्अ,39
स्क्अर्अ,155
ओन्आ,48
इज्ज्अ,143
म्उठ्अ,356
र्प्अण्अ,495
ग्उज्आ,302
ग्इल्आ,147
म्अज्आ,705
द्एख्इ,433
प्अर्स्अ,385
द्एख्ई,708
त्उष्आ,67
ओट्ए,5
म्एह् अ,1540
र्अध्आ,385
त्अल्ई,56
ब्अक्अ,340
ओर्इ,195
झ्आर्अ,830
ह् अंग्आम्आ,334
म्ईन्अ,165
उत्स्आ,597
स्फ्ऊर्त्अ,35
उल्अ,1218
अस्व्अ,71
स्थ्अत्आ,91
अप्र्इ,56
ह् आन्इ,418
उद्य्आ,140
स्अंच्आल्इ,387
फ्आल्अ,31
ट्ऐक्स्अ,746
औच्इ,69
द्अत्त्अ,475
म्उर्ऐ,51
र्आठ्ई,78
अग्उ,324
न्आध्य्अ,24
व्ईक्ए,141
प्अंज्ईक्अ,213
इल्ए,990
क्ट्र्ऑन्इ,224
प्उर्ण्अ,19
आअंश्अ,91
अन्आ,850
ध्इक्र्त्अ,86
स्अंच्आल्अ,817
न्आन्ए,221
ह् एत्ऊ,27
न्उभ्ऊ,93
क्य्ओक्इ,137
प्ऊर्अ,947
प्अल्ल्आ,41
ह् इद्आ,129
प्आय्ए,329
प्इत्अ,402
फ्त्आर्ई,515
क्त्इय्ओ,33
द्अर्श्इ,116
स्आक्ष्य्अ,113
ह् आथ्ई,174
द्आअंत्अ,124
छ्आप्अ,248
न्अज्आ,92
स्ऐल्आ,119
ओक्अ,47
त्आज्अ,396
ख्आद्ई,68
क्अव्आ,212
य्अद्अ,236
व्य्अंज्अन्अ,91
र्अंज्अन्अ,572
भ्ओप्आ,772
आभ्आ,439
व्य्अक्त्अ,761
द्ऊअंग्आ,129
छ्अत्त्ई,898
स्अग्अ,940
च्अंद्र्अब्आ,61
न्आय्अ,921
न्आम्आ,604
अंक्अन्अ,679
द्आख्इ,724
क्अंस्अल्ट्ए,43
ल्ईक्अ,264
र्एग्आ,205
ब्इअंद्उ,196
ब्अत्त्आ,46
अफ्ग्आ,83
न्इस्त्आ,179
म्आद्अ,140
ज्इक्अ,1469
क्अड्ई,1031
अक्ष्अ,967
ब्ईव्ई,145
म्उझ्अ,555
क्ऑल्अ,756
य्ओअंक्इ,134
प्र्ओड्अ,402
स्एअंज्अ,42
ब्अग्अ,486
क्अर्स्अ,37
म्ऐस्ए,315
ज्व्आइ,153
ओप्ई,192
न्इह् इ,144
त्अम्आ,1111
स्इट्अ,44
स्आग्अ,690
अन्त्अ,435
घ्इर्ए,69
छ्अठ्अ,218
न्ईक्अ,569
ब्इन्अ,369
भ्आव्ई,110
अन्ओ,211
स्ओप्अ,38
ख्एज्अ,75
भ्इत्अ,58
र्ओम्आ,504
ग्आथ्आ,70
क्र्इस्ट्अ,104
प्अढ्ई,121
ल्औक्इ,41
क्और्अ,454
ल्औट्आ,233
म्अंज्ऊर्अ,243
स्अंत्ओष्अ,489
द्उर्य्ओ,39
ब्आध्य्अ,128
त्आल्आ,446
अन्त्इ,50
ल्अल्अ,114
स्अंग्अम्अ,182
प्र्ओट्ओ,73
ऐश्व्अ,176
ख्अट्ट्अ,230
व्इद्र्ओ,197
ब्अढ्त्आ,367
म्आय्आ,785
व्य्आप्त्अ,124
य्आस्अ,81
स्म्इथ्अ,210
म्आर्श्अ,124
क्ओर्अ,363
र्इश्च्अ,25
प्अट्इ,138
य्आल्आ,181
प्एश्ई,84
ज्ओस्ए,56
र्इम्आ,134
न्य्आय्इ,257
प्र्आर्थ्अ,357
अप्इ,102
भ्ऊल्ए,29
भ्अट्अ,454
ग्उर्ऊ,433
क्अथ्अ,215
प्उण्य्अ,204
र्ऊप्ई,111
स्व्अर्ग्अ,182
न्इश्च्अ,147
ग्उम्अ,330
प्अच्अ,174
क्इच्अ,90
ल्इख्ए,504
ग्र्ह् अस्थ्अ,57
न्अम्ओ,39
व्इड्इ,248
स्उस्त्अ,77
ख्त्इय्आ,63
ब्उर्आ,632
स्ईढ्अ,32
स्अक्र्इ,648
प्ओत्अ,211
प्र्एर्अ,424
च्अन्द्अ,149
च्अंद्र्अम्आ,146
स्ओल्अ,541
अम्र्त्अ,351
प्ईठ्अ,750
ह् अड्ड्इ,102
ग्अर्द्अ,147
न्अर्व्अ,34
ऊअंग्आ,534
श्एड्य्ऊ,70
द्एर्ई,361
प्अड्न्ए,334
र्अक्ष्आ,1328
म्ईर्अ,259
र्एअंज्अ,301
प्अर्य्अ,1062
द्उर्ग्अ,243
स्एम्अ,38
घ्आट्ई,459
प्र्अव्अ,1183
र्इच्अ,80
श्उद्आ,143
स्ऑफ्ट्अ,346
इअंज्ई,642
ग्र्ऐअंड्अ,148
क्ऐन्अ,144
च्अट्ट्आ,91
म्उस्क्अ,64
ब्अड्अ,175
न्अष्ट्अ,321
स्क्आई,40
ट्ऑव्अ,50
ऊअंच्ई,234
र्आष्ट्र्ओ,43
म्ऐत्र्ई,44
झ्आन्ए,240
र्ईज्अ,185
च्अक्अ,387
म्उद्र्आ,689
त्अंव्अर्अ,110
ह् ओअंड्आ,89
व्ह् ईल्अ,119
ग्अर्ल्अ,294
र्ऐअंड्अ,70
थ्इय्ए,73
ट्अब्अ,42
व्ईप्ई,165
म्ओश्अ,72
म्उख्आ,71
त्इब्अ,44
र्आर्अ,177
अम्ब्आ,208
र्त्अक्अ,100
ज्ईह् अ,67
इक्व्इ,148
ब्इच्अ,84
न्इर्अ,653
आश्उ,163
त्ओष्अ,153
प्ईस्ई,636
व्ऐध्अ,227
ल्ऐअंग्इ,200
ड्य्ऊट्ई,365
म्आर्आ,448
म्आर्ट्इ,79
ग्ओद्अ,284
ब्र्एस्ट्अ,49
व्आत्ए,109
ब्इख्ए,83
झ्अप्अ,67
श्अर्म्इ,95
ट्ऐग्ओ,58
ओक्आ,43
प्र्अत्य्आ,959
इध्इ,42
च्ओट्इ,102
द्उर्घ्अ,603
ट्अन्आ,658
ग्र्अस्त्अ,455
ग्ओल्इ,283
म्और्य्अ,179
श्आक्अ,99
क्उश्अ,577
व्आह् आ,151
स्ऐन्ई,299
अअंक्इ,222
एअंट्र्ई,245
ग्आन्इ,382
एग्ज्इ,102
ईव्ई,200
प्अर्व्अ,757
त्आर्ओ,135
र्अक्आ,323
एव्अ,408
क्ओर्इ,681
ट्ऐअंक्अ,297
प्अंज्ईक्र्त्अ,178
ऊम्अ,116
प्एड्अ,187
क्आश्अ,328
न्आभ्अ,24
ख्अन्अ,423
क्ष्एत्र्ई,435
अस्म्इ,67
स्अभ्अ,72
ग्ल्ओब्अ,305
ब्आक्अ,107
प्र्अव्र्त्त्इ,166
स्अद्इ,4
एह् अ,418
ज्आग्र्त्अ,90
ऐत्अ,155
ड्एल्ई,104
य्अल्अ,843
स्ईक्व्अ,73
क्अल्ए,823
उन्न्आ,165
ईद्अ,436
ग्आह् अ,427
र्इफ्अ,105
च्ओर्अ,447
स्एफ्अ,201
ब्ल्ऑग्अ,557
ज्अर्स्अ,12
एक्श्अ,319
ल्एग्ई,152
ट्आस्क्अ,97
फ्ओर्स्अ,291
फ्अस्अ,958
ट्ऊर्न्आ,552
स्अज्ई,97
म्आख्अ,36
न्अल्आ,116
त्य्आन्उ,40
ब्एक्आ,170
य्अद्ए,13
श्ईर्अ,69
द्य्आन्उ,5
अंव्अर्अ,141
ग्ईय्अ,245
म्ऊल्य्आ,216
य्अम्इ,160
त्अत्आ,110
न्ध्इत्अ,108
ग्एह् ऊ,390
ढ्ईल्अ,105
ड्ऐम्अ,82
छ्ओड्आ,202
च्एत्आ,598
व्अन्ई,528
स्म्आर्ट्अ,1089
प्र्अद्ई,306
ब्र्इक्स्अ,44
घ्अर्ओ,706
ट्एक्अ,576
ब्ल्अड्अ,236
आल्अ,1100
ब्ओझ्अ,303
स्इर्ए,225
ज्ऊत्ए,168
श्अर्ट्अ,180
न्अन्ए,189
ब्र्एट्अ,79
व्आड्र्आ,114
भ्अंड्आर्ई,88
प्अत्त्इ,176
आन्त्अ,204
त्उल्आ,107
ध्अब्ब्अ,66
ग्ऐअंग्अ,481
र्आज्ऊ,225
ग्र्उप्अ,821
र्इज्अ,1079
ज्अंग्अल्ओ,153
घ्एर्आ,244
आच्ए,324
क्अम्इ,534
क्अळ्अ,60
य्आस्आ,91
द्एत्ओ,5
इव्ए,165
द्इख्ई,154
प्ऑप्अ,128
ऐर्इ,37
र्एब्इ,44
ज्अंग्अल्अ,452
ब्अस्आ,84
व्इन्अ,617
भ्ईम्आ,62
द्आय्ओ,111
भ्अर्त्ई,1585
अख्अ,911
क्उर्आ,104
ब्एट्इ,350
च्औप्आ,113
थ्इर्अ,74
ग्एअंद्ओ,425
ज्ईत्आ,508
ख्इअंच्अ,97
ग्आद्अ,22
प्अक्ष्इ,71
द्उस्अ,218
स्थ्आन्आ,186
अंत्अर्इ,122
भ्आग्ओ,140
स्अंर्अच्अ,234
क्इड्अ,204
म्आद्आ,55
म्अक्ख्अ,117
र्ऊप्ओ,70
ष्अज्ञ्अ,357
क्एश्अ,935
व्आस्त्उ,201
क्अर्ष्अ,34
स्ईट्ओ,990
स्ईट्अ,1515
य्एद्इ,83
य्उर्अ,83
र्एअंट्अ,158
फ्ऐब्अ,44
ग्आज्ई,61
स्न्आत्अ,238
क्ओत्त्अ,67
प्ईज्ई,276
क्आल्ए,1163
प्र्आच्आ,195
आश्व्आ,394
ह् अल्ल्य्आ,15
ज्अख्अ,105
त्अर्ऊ,26
ईल्आ,158
ख्आज्अ,11
ण्ईत्इ,52
च्ओप्अ,387
स्अप्त्आ,1057
ल्अंद्अन्अ,464
ह् आब्आ,513
अर्आ,104
ज्अक्अ,207
ग्उप्अ,84
य्अम्उ,400
इग्र्अ,39
व्इस्अ,272
र्ज्अन्अ,272
प्र्अव्र्त्अ,29
ज्ऐस्अ,109
ल्अम्ए,56
न्व्इत्अ,138
अप्आ,182
त्प्आद्अ,20
ब्आध्अ,85
क्ओत्अ,306
म्आम्ऊ,274
र्अम्आ,165
फ्आट्अ,76
औज्अ,141
त्ऐन्आ,846
आत्अंक्इ,464
ज्औन्अ,64
र्प्इत्अ,304
व्अर्ग्ई,94
प्र्अक्र्त्इ,395
ग्य्अप्ऊ,71
द्अल्इ,1079
स्अंग्ईत्अ,788
स्इअंघ्अ,217
म्य्ऊज्इ,232
च्ईफ्अ,532
ज्ज्अत्अ,14
म्ईठ्अ,111
य्आद्ए,66
घ्उल्अ,85
ख्आम्ओ,102
भ्अर्ए,465
न्आय्इ,66
म्उम्अ,181
फ्इर्ओ,155
र्अफ्अ,171
स्अल्ए,78
ग्आय्आ,125
र्एड्इ,263
क्एन्द्र्ओ,99
ओआ,39
ल्ऑन्च्अ,620
एआ,280
प्र्आन्त्अ,54
स्अंय्ओज्अ,304
इस्ट्अ,472
स्ट्आफ्अ,397
श्आध्य्अ,201
स्व्ईक्र्त्अ,187
न्अस्ल्अ,110
ख्आस्आ,157
र्ऊख्अ,189
अर्ए,276
ह् अक्अ,554
च्उप्प्ई,146
स्अत्ए,28
प्र्अव्आ,643
स्अन्त्अ,69
र्अव्आ,1053
फ्ऑर्म्अ,717
एज्उ,204
स्ट्आर्ट्अ,192
र्ओज्अ,1739
र्एव्ए,35
प्अड्ई,934
र्अव्य्ऊ,390
ब्ऊल्अ,75
ब्ईस्अ,296
उध्आ,160
म्एस्अ,147
ब्य्ऊर्ओ,323
म्उक्ए,405
च्और्अ,75
फ्उट्ए,189
स्ऊत्र्अ,474
श्इत्अ,943
छ्अप्ई,103
ब्अद्औ,215
द्अम्ए,175
स्अंस्अद्ई,470
अस्थ्इ,132
द्आव्ओ,163
ब्अंध्अक्अ,158
ड्र्आय्अ,45
उष्क्अ,83
एल्य्अ,51
ऊम्ई,26
ऑक्स्आ,61
इड्अ,617
ओस्अ,235
ग्आर्अंट्ई,198
न्आअंद्ए,19
भ्अण्ई,13
र्ऊप्ए,294
द्आम्अ,959
म्औक्अ,76
य्अक्ओ,554
अय्ओ,606
द्अर्श्आ,357
प्अठ्आ,248
न्अक्ओ,114
क्अब्ज्अ,88
स्अंज्ईव्अ,368
म्उह् इ,203
म्आध्अ,181
फ्ईड्अ,147
क्अब्ज्आ,462
ध्आर्इ,104
च्ओक्अ,53
म्ईर्आ,162
क्ओव्इ,164
र्आस्त्ओ,85
अअंध्ए,292
ब्इख्अ,160
क्आअंच्अ,66
आत्इ,103
स्आई,570
ज्एब्अ,294
क्आन्ई,43
न्उक्स्आ,53
क्य्ऊट्अ,61
स्एल्इ,126
ब्र्एश्अ,24
क्उत्त्ओ,100
द्ईप्आ,283
व्अल्ई,355
द्ओस्त्ओ,955
ब्इत्आ,360
र्ऊल्अ,35
स्इख्आ,345
थ्अर्म्अ,81
ईय्ओ,18
स्उब्र्अ,153
क्अप्इ,476
