item,frequency
य्आअंग्अ,53
श्आस्त्र्इ,27
ऑथ्ए,9
अंट्इक्ए,8
ट्र्एअंड्अ,115
ब्ल्ओज्ओ,21
ब्अन्द्ए,10
र्ईक्ओ,9
य्आब्ई,232
प्अन्न्आ,105
स्ऊद्अ,161
ट्एक्ट्अ,21
क्ऑप्ई,222
प्एस्ट्अ,187
फ्अन्ई,32
स्ल्ओग्अ,32
त्त्अम्अ,107
ध्आज्अ,57
छ्अड़्अ,2
र्अत्इ,62
ग्अंध्अर्व्अ,15
न्इष्ठ्आ,122
श्उक्र्आ,36
द्आय्ई,112
फ्आउ,277
अंड्एश्अ,224
ख्ऊब्इ,51
च्इप्स्अ,56
श्र्ईद्ए,178
ब्आस्उ,30
ण्अन्अ,159
म्ऐक्उ,22
क्आर्त्इ,374
च्इत्र्आ,91
अंग्अद्आ,8
ध्ऊप्इ,26
ह् उस्न्अ,18
च्छ्एद्अ,284
ब्ऐल्ओ,14
ज्ओत्अ,151
उक्अ,150
श्अफ्इ,2
न्आग्ए,66
च्अंद्अन्अ,141
प्आअंढ्अ,12
प्आथ्अ,64
र्उट्अ,14
द्आद्आ,266
ह् इप्प्अ,2
ध्आग्ए,43
ब्आअंध्ए,62
अअंज्इ,7
प्ऑश्अ,23
र्आत्र्अ,180
ट्ऊन्अ,9
न्अंत्अर्अ,214
ण्य्आच्य्आ,44
स्उम्आ,144
क्अच्अ,308
प्ऊन्इ,48
ल्एट्इ,92
म्एड्अ,315
ठ्अप्प्आ,14
त्ऊत्अ,46
भ्अद्औ,41
ब्ईज्ओ,52
अंच्एग्आ,43
स्ओन्ई,437
द्अत्औ,3
र्ऊद्ध्अ,18
ईर्अ,7
स्इअंध्उ,175
क्अर्ज्अ,810
म्उट्ठ्ई,38
ब्ऑस्अ,407
द्एब्ओ,2
क्इअंग्स्अ,227
व्आग्अ,210
य्ऊथ्अ,119
ह् इल्अ,136
ह् ऐल्इ,11
प्ऐड्अ,179
क्आल्ई,773
अड्ड्ए,235
क्एट्ई,26
ब्अस्अंत्अ,92
आब्ऊ,33
न्ऑर्व्ए,29
प्इर्आ,35
न्अस्त्अ,14
द्अंब्अग्ई,3
य्ऊव्ई,103
आल्ट्ओ,10
ब्अंद्ऊक्अ,158
न्आक्र्अ,158
श्ऐक्ष्इ,138
स्अंस्त्उत्इ,27
स्अंक्आय्अ,43
ख्अर्च्ओ,63
ब्आल्ऊ,94
ग्उज्र्अ,57
ग्उब्आ,13
ध्उअंए,14
क्ऐअंप्ए,79
म्ऐच्य्ओ,24
ज्ओट्अ,1
र्न्इअंग्अ,57
अंट्च्आह् इ,1
थ्आव्अ,30
ह् ऐऐ,62
ब्आग्इ,16
स्ऐद्ध्आ,58
अंत्इक्अ,52
ह् ऐए,50
ग्र्ईम्ए,2
फ्ऑर्म्ऊ,79
ह् ऐउ,69
ह् ऐब्ई,10
ब्अल्ऊ,91
च्इस्त्आ,56
फ्ऐज्अ,42
त्उग्अ,43
ल्अक्ई,128
फ़्ऐस्अ,28
प्आत्आ,370
ख्इत्औ,4
ल्औट्ई,93
न्एक्अ,141
न्अब्ब्ए,24
र्आऍ,20
स्इक्अंद्अ,91
ल्आप्र्अ,3
प्औल्उ,10
त्र्अश्आ,8
र्अच्आ,184
त्ईम्उ,11
थ्इय्उ,8
अर्थ्आ,412
न्ईअंव्अ,138
त्य्आग्अ,370
श्व्आस्अ,171
ढ्प्अंच्अक्ऊ,12
ल्अड्क्इ,802
प्आर्थ्ई,1
ज्ऊस्अ,134
प्अंन्द्र्अह् अ,2
च्अंद्एल्अ,59
र्अस्ट्आ,222
स्उर्ख्इ,266
ऑन्ए,4
म्आथ्ए,106
ल्अड्क्आ,177
फ्अह् अ,138
म्अंद्इर्ओ,210
त्आब्अ,159
क्उल्ल्ऊ,275
व्इज्इ,166
एस्आ,542
ईय्ऊ,59
क्आल्ऊ,34
ग्ओल्ए,67
ज्अन्म्ए,119
ज्अक्उ,31
श्एत्ई,53
अंड्ऊन्अ,3
ज्आण्आ,124
क्य्आअंन्ई,6
घ्य्आव्ई,16
प्ईन्आ,125
ड्र्एट्ए,10
क्उर्उ,250
ब्ऐड्अ,211
म्इअंट्अ,185
अक्ष्इ,13
द्ईव्अ,87
ट्ऊज्इ,2
क्ऑल्इ,121
अड्इ,50
म्उस्त्ऐ,42
स्उद्ऊ,46
एम्ब्उ,70
ब्र्ऐक्अ,2
त्स्आध्इ,14
उभ्आ,104
न्इम्अ,43
र्एल्व्ए,93
ह् ऑट्ए,37
अप्अंग्आ,2
अंस्आठ्ई,57
म्अन्द्इ,150
न्ऊन्अ,29
स्अख्त्ई,153
अंच्ऊअंग्ई,1
ग्ऊअंध्अ,5
ब्अन्ध्ओ,2
र्एव्आ,177
ठ्आण्ए,94
न्इध्ई,138
द्औज्अ,1
व्आच्औ,41
ग्और्ई,224
स्अंक्र्आअंत्इ,93
व्अस्अंत्अ,87
प्अंच्अम्ई,68
ड्ईओ,128
च्ऊक्अ,214
न्इर्ब्आ,33
ज्आव्आ,75
फ्ओर्ट्ई,5
प्एर्आ,30
त्अत्ए,31
त्आज्ई,32
द्ओश्अ,3
स्र्ओत्ओ,92
न्फ्र्एअंस्अ,2
त्अस्क्अ,315
क्उप्अ,49
व्आऍ,18
श्इअंग्ट्अ,5
क्ओझ्इ,19
क्अन्न्ऊ,13
ग्एश्अ,84
झ्ऊठ्आ,91
प्र्ओप्ऐ,1
अंग्एड्आ,1
ख्व्आब्अ,52
र्अग्ओ,23
ष्य्अत्आ,23
प्आण्ड्ए,142
ज्एम्स्अ,127
न्ईश्आ,7
ब्ओल्ड्अ,214
उग्र्अ,215
क्अंस्ओल्अ,16
ब्ल्ऊट्ऊ,61
स्ट्र्ईम्इ,36
स्आढ्अ,1
व्अळ्य्आ,2
ह् इस्अ,6
क्आव्अ,111
फ्ओड्अ,34
य्अट्य्आ,6
घ्उस्ऊ,6
ड्ओळ्य्आ,15
फ्एक्ऊ,10
ल्उब्आ,5
ड्अण्आ,3
ट्ओळ्य्आ,11
ग्उन्ह् ए,59
श्आख्ए,34
स्आअंन्ई,112
ज्एर्अ,17
व्एड्इ,73
ज्व्ऐल्अ,67
प्र्ऐस्अ,23
क्आअंफ्र्ऐ,1
स्ऐल्अ,208
व्ओक्ए,139
ज्ऐन्अ,829
स्अर्द्ई,188
प्एअंच्अ,38
ट्ईड्ई,95
ज्ऑन्ई,48
क्उश्त्ई,120
ख्अग्अ,30
ह् अट्ट्आ,9
प्र्अख्अंड्अ,167
व्इन्द्ए,1
म्उख्इ,295
द्ईक्ष्आ,135
ध्उध्अ,7
स्अल्ओ,50
ध्उअंध्अ,144
र्एण्उ,128
च्अढ्त्अ,5
ब्ईट्अ,67
ल्इअंन्अ,1
र्अंज्अन्आ,41
श्आट्अ,31
ड्ओग्अ,78
एफ्ओ,53
छ्ओड्न्ई,9
उर्ज्आ,86
क्ऐक्ए,6
द्आस्ई,24
ख्ओन्ए,57
क्अल्अंक्इ,15
भ्आअंत्ई,6
न्आम्अंज्ऊ,24
ह् आर्प्अ,8
त्आन्ए,61
ह् इम्म्अ,268
ल्आल्आ,87
प्अट्ई,30
र्अंग्अल्आ,4
छ्इल्अ,75
र्उख्आ,7
श्च्अर्आ,16
ह् एव्ई,16
ल्एय्अ,58
ह् इज्अ,91
म्उज्आ,89
ह् इद्ई,45
ब्उर्अ,115
ह् आन्अ,241
च्अह् अ,193
भ्अव्ई,159
म्ओई,49
म्एअंप्आ,2
र्क्इअंग्अ,5
क्ईस्अ,14
म्अस्य्आ,7
ह् ऐऔ,47
र्अय्अ,12
ह् आअंप्अ,1
र्अज्य्आ,1
द्आस्ए,1
अंग्अफ्ऐ,1
ट्ईह् ओ,1
ह् इए,9
अंस्इय्आ,124
छ्एड्छ्आ,204
स्अत्य्आ,284
फ्अट्ई,52
ज्आन्ऊ,22
क्अर्त्ए,37
ब्अळ्ई,16
अग्इ,10
क्ष्ओभ्अ,11
र्ऊठ्ई,4
फ्एव्अ,71
न्ईअंद्अ,420
अम्ब्अ,26
ल्एप्अ,151
च्आअंद्अ,345
ध्ऐर्य्अ,138
द्इग्अ,27
द्इग्अंत्अ,2
स्ल्एम्अ,18
स्ट्ओस्उ,3
ब्आउ,204
ल्अड्अ,212
स्म्ऑग्अ,22
क़्अह् अ,1
ऑड्अ,29
इव्अ,75
क़्अद्अ,32
ज्ईट्ई,142
प्अत्र्ओ,180
म्अर्ए,154
ख्एम्अ,44
छ्ओड्आ,153
ब्अंद्अग्ई,13
ब्उल्ल्ए,4
र्इह् ए,3
क्ऐअंप्अ,400
ठ्इए,1
म्एअंए,9
एप्ल्ई,133
इअंस्ट्ऑ,56
उर्र्इ,1
ब्अल्ब्अ,76
स्आढ़्ए,96
र्न्अश्इ,29
न्इत्आ,32
र्म्अण्य्अ,10
स्ल्अग्आ,1
आअंश्इ,110
ज्ईब्ई,460
प्ल्ऐट्इ,6
प्ल्ऑक्अ,1
ल्ओढ्आ,42
र्इश्ओ,97
प्ऐठ्इ,86
घ्अम्अंड्अ,32
एर्ए,10
एल्ए,322
क्स्अज्ए,2
स्आम्ए,1
द्ओव्अ,4
न्एस्ट्अ,7
उज्ओ,2
ह् इर्व्इ,1
ल्आज्आ,11
श्ईल्अ,235
प्र्अफ्ऑ,1
र्म्एअंस्अ,3
न्ईम्अ,180
च्अंद्र्अश्ए,158
भ्एआ,1
ब्अल्इ,395
ब्र्अज्ए,57
द्र्ओह् ई,57
क्अठ्ए,19
म्अंथ्अर्अ,4
घ्अट्इ,197
क्अच्च्ई,87
म्इट्ठ्ऊ,15
ग्एर्उ,8
ह् आफ्इ,104
स्ईद्अ,172
भ्आन्ऊ,12
ब्अश्अ,57
ड्इक्श्अ,20
न्अर्इ,38
म्औअंग्अ,3
इथ्इ,13
य्ओप्इ,12
ध्अन्ए,31
र्अत्ओ,249
स्आद्इ,39
और्ऐ,25
ब्आक्आ,80
य्अद्आ,145
ध्ईश्ओ,88
ट्एप्अ,75
ब्अस्त्ए,36
स्अर्ऐ,11
न्आन्ह् ऊ,1
ज्अर्स्अ,123
ल्अस्ई,90
भ्उक्क्अ,19
र्अज्आ,199
न्आग्आ,146
र्ज्उन्अ,35
स्इन्द्ऊ,17
म्आर्म्इ,25
ध्अन्अंज्अ,74
स्अंद्अर्भ्ओ,17
व्य्अत्ई,74
क्ष्अण्ओ,111
स्इक्त्अ,3
म्ईठ्ए,54
घ्उल्आ,6
उन्म्उ,53
स्अक्त्अ,4
य्अश्र्र्अंग्आ,1
ह् ऐन्आ,8
ग्आर्ज्उ,1
स्अम्य्अ,29
छ्ओड़्अ,723
क्ष्आक्र्त्अ,93
स्त्र्ईस्औ,1
न्द्अर्य्अ,2
आह् ल्आ,5
द्अद्आ,145
त्ईव्र्अ,225
फ्आअंक्अ,14
फ्आअंख्अ,1
अर्द्ध्आ,1
ग्ओए,15
ब्अद्आ,150
त्अर्र्आ,37
ईओ,86
ऊअंग्ई,24
र्इस्ए,66
प्श्अन्अ,131
स्इर्फ्उ,1
न्अक्ए,79
म्अख्ओ,13
आर्म्इ,1
म्एइ,8
व्एस्अ,18
ख्अर्ओ,36
व्इप्इ,67
भ्ऊर्ए,40
भ्आल्ऊ,45
ग्अद्द्ई,59
स्और्आ,42
च्अड्ई,97
स्अंग्र्अह् अ,378
ब्ईज्इ,94
स्इअंव्ओ,1
ज्इय्अ,60
च्अंप्अक्अ,4
र्इअंक्ऊ,42
ध्ऊर्त्अ,17
अक्ल्अ,20
ठ्अग्अ,101
न्अफ़्अ,6
ल्अच्छ्ए,1
फ़्अंस्आक्अ,1
फ्ऑर्म्उ,3
प्र्एस्इ,65
भ्अट्ट्ई,32
क्अर्व्ड्अ,6
द्उख्ई,200
य्उन्इ,60
फ्ऑर्म्स्अ,5
य्ऊज्ई,108
ज्ओश्अ,176
त्आक्त्अ,48
न्उक्स्आ,98
क्ओर्अ,324
य्ऊथ्स्अ,3
झ्उक्आ,140
ट्ईग्अ,2
ल्अग्ओ,11
थ्ओड्ए,169
अन्ध्अ,24
क्ऑर्न्अ,89
म्ऊर्ख्ओ,13
स्अंश्ओध्इ,190
र्उद्ध्अ,79
र्च्अल्अ,2
म्अर्द्ओ,42
द्र्अव्य्ओ,13
न्आन्त्अ,21
च्ऊर्ऊ,24
स्उज्आ,97
ज्अर्ज्अ,59
व्इध्उ,22
ख्अम्भ्ओ,4
म्अण्ड्ई,46
र्अक्र्आ,67
अंड्एफ्ए,15
त्अच्य्आ,8
न्आप्इ,2
क्ईम्उ,3
क्अस्ए,56
फ्एड्आ,1
व्इव्अंच्अ,2
न्एत्अ,98
ध्इव्अ,28
ईज्ई,131
अम्ओ,77
व्एण्उ,40
अन्ई,165
र्इम्स्अ,37
स्ट्एब्अ,10
स्ट्ऐच्य्ऊ,36
एल्य्उ,45
क्अब्आ,123
ट्एक्स्ट्अ,58
ल्ओज्अ,47
स्ऊप्अ,63
ल्ट्र्इन्य्ऊ,1
प्ऊर्व्आ,298
श्उभ्आ,333
व्ओह् अ,55
र्इष्इ,7
र्अप्ल्ए,13
ल्इट्अ,82
क्ल्अम्अ,5
आअंच्अ,158
ह् ओड्अ,32
क्अस्त्ऊ,29
भ्इव्आ,149
ल्अम्ब्इ,27
श्अब्ब्ई,33
न्अर्ई,275
भ्एज्ओ,11
य्एळ्आ,2
व्इस्आ,10
ळ्अज्अ,5
स्आच्य्आ,15
त्उर्अ,85
आल्य्आ,152
क्र्ऑस्अ,97
ल्ऊप्अ,31
अड्र्ए,9
झ्अम्ए,12
स्इक्य्ओ,215
ढ्ऊअंढ्ए,28
स्ट्ऊड्इ,167
च्उर्आ,204
ड्क्अर्अ,128
स्अंस्म्अर्अ,58
ऐम्अ,16
अल्ए,60
व्अर्च्उ,59
ब्र्अह् म्आ,285
श्अब्द्आ,46
एअंड्र्ऑ,291
ट्ऊल्स्अ,24
स्क्र्ईन्अ,1145
आक्र्अ,176
म्अण्अ,182
इक्ऑ,49
र्ड्इअंग्अ,273
ड्इफ्ऑ,83
ब्अग्ग्ई,6
प्आअंव्अ,275
प्र्ओड्य्ऊ,143
म्आस्क्अ,72
फ्इल्ट्अ,65
क्अव्अ,571
ज्आअंच्ए,26
ओट्ई,58
स्अब्ई,150
प्अर्ट्स्अ,34
म्अर्ज्अ,34
स्अंभ्र्अम्अ,8
म्इह् आ,4
र्ड्अर्अ,457
एप्ई,192
द्अन्आ,151
उम्द्आ,61
न्य्ऊज्प्ए,6
ग्र्आफ्अ,208
ख्ईअंच्ए,37
ब्र्आउ,174
व्य्ऊअ,2
क्ऐप्च्अ,82
व्इअंड्ओ,250
ट्र्ऐक्अ,287
फ्ल्ऐश्अ,100
क्ओड्ए,30
स्एट्इ,132
अश्व्ए,24
अश्अ,129
ब्एव्ऑ,8
अर्ज्ई,123
त्इर्अंग्ए,46
क्इन्न्अ,100
ह् ऑर्अ,32
आओ,135
ह् अव्ए,89
स्एन्अ,372
ल्अत्ओ,93
ज्ह् अन्अ,6
क्उल्ओ,17
क्ओह् इ,26
न्ऊर्अ,192
ब्र्आड़्अ,1
स्अंद्ईप्अ,375
ल्एव्आ,150
द्अक्अ,430
प्र्अव्र्त्त्अ,16
प्अख्अ,54
प्एड़्अ,155
आर्म्स्अ,30
व्एळ्ई,76
क्ओल्ह् आ,148
म्ओठ्ए,32
ओब्आ,241
म्उस्क्उ,132
ह् अज्ब्अंड्अ,3
इस्र्आ,222
ईल्ई,32
म्उक्त्इ,401
क्र्ऑस्इ,23
क्अट्ए,107
प्अर्अंप्अ,561
र्आओ,128
स्अंर्अक्ष्इ,89
र्ओत्त्अ,13
र्द्ध्अम्आ,1
प्ओत्ए,52
ट्र्अम्प्अ,195
व्ऑश्इ,98
ख्ब्अर्अ,153
स्इर्इ,38
व्ऐध्आ,41
श्अघ्अ,1
ज्इअंद्आ,330
छ्ऊट्आ,9
ल्आश्अ,232
ह् उड्आ,32
झ्आन्आ,38
य्अक्इ,5
ण्अस्ई,374
झ्अड्ई,18
उज्ज्ऐ,171
ष्आच्आ,22
ण्इय्आ,88
ग्ओस्उ,1
म्आअंद्र्ए,2
स्अंघ्आच्ए,11
स्अंघ्अट्अ,109
च्य्आर्ई,1
स्अंघ्आत्ई,23
त्ईश्ई,2
ग्ओच्अ,73
द्आल्अ,299
क्इग्र्आ,109
क्अश्ई,49
य्अय्ओ,21
न्द्र्अग्अ,43
ष्अक्अ,255
थ्अक्आ,142
ग्आद्इ,2
ह् ओथ्ओ,1
क्अंग्अन्आ,226
प्र्अप्ओ,69
ल्अव्अ,479
र्ऐम्अ,194
स्अर्च्इ,17
भ्एड़्अ,72
ह् अत्आ,151
च्औथ्अ,91
च्ऊड्इ,36
म्उज्ज्अ,5
व्अक्ओ,52
म्एव्ओ,5
स्अत्य्ए,82
एअंद्र्अ,6
स्इद्ध्ऊ,238
श्आक्आ,63
त्उक्अ,27
ब्अंद्इय्ओ,48
च्उट्इ,7
द्अत्अ,175
च्इत्क्आ,2
ह् आह् आ,60
व्अध्ऊ,32
ध्इक्क्आ,18
द्ऊत्ओ,22
स्इम्अ,386
ऐअंड्र्ऑ,11
ठ्अंड्अक्अ,39
व्ह् इस्क्ई,11
म्ऑश्च्अ,4
उर्द्ऊ,186
श्र्ईर्आ,223
ल्अक्आ,194
उस्म्आ,82
ह् आज्ई,97
म्अस्त्आ,52
प्ईय्ऊ,166
म्अज्ई,210
अख्त्अ,197
श्र्ईन्इ,73
ड़्इत्अ,39
स्आफ़्अ,171
ट्एन्इ,259
च्अश्म्ए,37
प्इए,72
म्उन्आ,453
व्अंच्इत्अ,262
द्व्आर्अ,553
ट्आट्ई,5
प्अड्प्अ,1
द्ओई,61
ड्ऑग्ई,20
ब्एड्अ,189
ख्ओअंस्अ,1
ज्ऑइ,36
द्आद्अ,245
क्अत्य्ऊ,4
द्आग्ए,40
क्उर्इ,38
आण्अंद्अ,7
क्ऑप्इ,28
क्अत्त्आ,91
श्अम्ई,285
प्एअंट्इ,136
र्श्अन्ई,150
य्एत्अ,145
स्अंक्आय्ओ,8
प्एश्इ,89
स्य्ईय्अ,205
ण्आध्ई,85
ब्ईम्अ,23
ढ्अह् अ,50
ह् ऐप्ई,13
ट्ईच्अ,303
च्आभ्इ,2
ग्उच्छ्आ,7
र्ऐप्इ,24
श्ईल्ड्अ,19
म्र्त्इक्आ,10
य्अप्आ,25
र्थ्अक्अ,340
ल्अव्ई,76
ल्एल्ए,101
र्आब्अ,148
श्ओक्अ,230
प्अप्र्अंच्अ,1
ह् अंस्अत्ए,82
ह् अंस्अन्ए,59
च्ऐक्इ,36
र्स्अब्अ,15
क्ल्इअंट्अ,54
र्ऑब्अ,85
ज्ओए,18
व्एन्अ,34
ब्आओ,8
ब्आघ्ओ,50
ब्इट्अ,107
क्ऑइ,48
प्र्एश्अ,203
य्अंत्र्इत्अ,83
श्उग्अ,161
ट्अह् अ,68
छ्ईल्ए,4
छ्ईल्अ,29
ग्ऊद्आ,4
ल्अत्ए,542
श्एद्अ,88
स्व्अर्ण्ए,1
स्ऊख्अ,132
ग्उह् अ,48
च्ईक्आ,31
ज्एव्आ,102
ल्इअंग्अ,659
इत्र्अ,33
स्उख्ई,78
व्ऐव्आ,95
न्ईच्अ,72
त्ऐर्अ,92
भ्उट्ट्ओ,26
भ्ऊन्अ,48
स्अंघ्आत्अ,53
ध्इक्य्अ,10
श्अप्आ,8
क्अंज्अर्अ,11
म्आव्अ,90
श्एफ्अ,23
र्इत्ऊ,6
ल्उभ्आ,151
च्औअंक्अ,53
त्आल्ए,100
न्आस्प्ए,1
श्अल्व्ऐ,1
ल्एअंट्आ,1
ईन्अ,53
ह् आज़्इ,10
ह् इन्द्अ,49
य्उग्म्अ,18
स्अंक्अल्अ,85
ह् ऊअंअ,4
ख्इद्अ,6
म्अज़्आ,75
ज़्उद्आ,1
ह् ऐआ,74
म्ऐट्र्इ,62
क्ष्आर्थ्इ,52
क्अंप्आर्ट्अ,8
म्उस्ई,170
व्आर्अंट्अ,106
श्एल्ट्अ,40
प्अच्च्ई,72
च्आर्ए,101
क्उअंज्अ,58
ल्ऐप्अ,164
उअंच्अ,18
ड्ईच्य्आ,18
द्इश्ए,21
ध्आव्अ,100
घ्एत्अ,357
ट्ओअंक्अ,38
ख्औफ्अ,118
उन्म्आ,37
र्अप्अंथ्इ,22
ह् आस्य्आ,35
न्ओब्ए,104
ट्इम्अ,57
श्इन्आ,74
भ्इन्न्अ,245
व्अर्ग्ओ,186
म्अक्ए,95
म्ओझ्ई,11
ध्अड़्अ,55
ह् इत्स्इ,1
र्ओह् ई,10
ज्आल्ओ,25
भ्ईल्अ,57
व्आव्अ,39
ग्ओह् आ,64
स्व्आअंस्अ,2
स्अब्अंध्ई,10
ब्र्अद्अ,68
ब्इग्इ,4
क्ऑन्स्अ,36
ख्एर्अ,119
ह् अट्ट्अ,9
ड्अंप्अर्अ,42
क्उर्स्ई,216
स्ट्ऊल्अ,10
श्एव्अ,30
म्उव्अ,22
क्क्इल्अ,17
ट्अत्ए,54
म्आर्ध्अ,1
अर्द्ध्अ,71
फ्र्आई,32
र्एस्ट्ओ,87
फ्ऑल्ओ,177
ह् एड्ए,5
न्द्र्अस्इ,17
व्एज्ओ,223
ज्एड्अ,84
थ्ओप्आ,21
ड्एब्इ,86
प्ओथ्आ,7
ल्आय्ए,135
छ्आअंट्ओ,2
ऋष्इ,451
द्अर्प्अ,78
व्आओ,51
क्ष्आत्अ,13
न्आअंद्अ,55
ह् अज्ए,15
ल्ईच्अ,17
श्र्अब्अ,2
ब्ईड्अ,48
व्आक्अ,300
स्अंय्ओग्इ,5
त्आग्अंज्अ,3
ब्एम्ए,27
र्ऊग्अ,3
स्व्ईप्अ,59
ह् उड्अ,17
भ्अट्ठ्ई,18
स्ईट्ई,161
र्एड्ई,45
ईट्अ,30
भ्आड़्आ,8
न्आन्आ,238
न्आअंत्अ,44
स्इअंद्व्आ,1
द्ईर्घ्अ,94
क्आल्इ,268
ज्उड़्आ,118
फ्आर्उ,57
फ्और्ई,20
क्अठ्उ,69
अंभ्आर्अ,4
अद्अ,321
क्र्आन्फ्र्ए,1
ब्अट्अंव्आ,1
प्अछ्अ,62
द्एन्ई,253
ज्उम्अ,62
र्अझ्आ,13
र्अख्अंड्अ,13
ज्अर्ओ,19
प्अप्प्ऊ,118
क्इश्उ,10
न्अग्अंज्अ,70
र्व्आस्अ,105
ल्अंब्इत्अ,211
क्य्ऊक्ए,2
म्आर्क्इ,90
क्उक्अ,176
र्एब्अ,16
प्अट्औ,41
र्अअंद्आ,126
स्ट्र्आस्अ,3
प्र्आय्ओ,132
ज्ओक्ए,2
ह् इम्अ,208
ब्एल्ज्इ,75
श्इख्इ,1
ब्ऊब्अ,36
ष्ओड्अ,12
उल्आ,26
द्आन्आ,146
क्ऑन्इ,4
य्आम्उ,102
ऊस्अ,42
व्ऊन्अ,116
प्इक्आ,83
ल्ईट्ओ,20
ज्आघ्अ,22
श्ल्ओक्आ,7
ब्स्अख्ए,1
ब्ऊथ्ओ,49
य्अत्ओ,190
य्इक्अ,63
ब्ओर्ए,27
आअंग्अ,306
ग्आअंग्उ,182
म्ऐग्न्ई,42
स्ईफ्ऊ,4
ब्अड़्ओ,26
झ्अर्ओ,14
झ्आअंक्अ,67
ग्ऐज्ए,71
प्अड़्ओ,123
न्न्आआ,2
र्म्उख्ई,11
प्र्अज्व्अ,46
व्अंद्अन्आ,93
श्इश्उ,204
स्अंभ्आग्ई,36
ब्औद्ध्इ,131
ट्इह् अ,49
उप्र्ए,5
ब्ल्आक्अ,199
ब्इष्ट्अ,48
ख्इम्आ,1
ल्व्आण्अ,2
र्अम्ओ,16
क्र्त्इम्अ,4
र्अत्ऊ,12
क्आत्ए,41
स्त्आन्इ,39
ज्अज्ब्ए,36
प्र्अत्य्ओ,1
ग्इत्आ,8
क्उअंज्ई,63
ट्आर्आ,58
श्अय़्अ,1
स्एल्फ्अ,47
ड्इफ्ए,187
फ्ओर्स्ए,26
स्प्ओर्ट्स्अ,178
त्आम्आ,5
न्ओट्आ,54
ग्ओव्आ,435
क्ऑन्ड्अ,9
श्ओर्ऊ,117
र्एल्इ,42
इड्इ,28
थ्अम्प्अ,9
ह् अंस्अर्आ,51
म्ओन्ट्ए,4
स्आक्ष्ई,203
प्र्अघ्उ,1
न्त्र्अत्आ,41
न्त्र्इत्अ,8
म्अंत्र्ईग्अ,3
आस्ई,32
ड्इस्च्आ,19
त्र्ण्अम्ऊ,218
म्अस्ऊ,224
व्उम्अ,34
आक्ए,12
फ्अंस्आन्ए,51
क्र्ष्ण्अन्अ,105
म्ओट्ए,160
स्ईम्ए,189
म्उस्ल्अ,11
ह् इज्आ,20
म्अक्क्आ,113
म्उअ,20
ज़्ज़्अम्आ,1
म्अद्ई,57
प्अढ्त्ए,112
म्ओम्इ,41
श्एप्अ,43
व्इय्अ,153
ज्ईन्स्अ,31
ट्र्आउ,13
ध्अड्ए,19
ड्एप्ओ,7
प्र्ओव्ए,3
इफ्ए,69
ग्इर्ई,442
फ्उल्ए,90
स्आन्इ,185
ब्अढ्त्अ,438
ब्औख्ल्आ,1
च्आइ,240
ल्आअंछ्अ,10
न्ईल्आ,542
र्य्उक्त्अ,35
इअंग्इ,38
अम्उ,42
ल्एग्आ,267
र्इक्इ,35
ठ्ऊअंस्ए,2
त्अद्अ,53
थ्अर्ऊ,112
अर्ज्अ,86
अघ्ओ,59
ष्इत्अ,198
क्आन्म्आ,1
स्अर्इ,117
ब्उध्उ,2
स्इअंह् आ,68
त्य्अक्आ,170
इअंश्य्ओ,141
ज्एम्इ,18
न्ओर्इ,2
न्ऊआ,10
व्ऑल्व्ओ,4
ट्र्ऑल्ई,24
र्आक्अ,80
र्आन्अंद्अ,3
प्र्एम्आ,28
व्ऐष्ण्अ,61
व्आच्आ,25
न्आन्अंद्अ,5
ह् आत्म्आ,10
अअंज्अ,144
स्अम्प्ओ,2
स्एम्इ,100
र्इच्इ,34
च्इअंत्अ,245
ण्इक्आ,7
न्ऐम्इ,13
प्ल्एऑ,42
व्ह् आइ,194
छ्ओड्ए,177
य्आल्ए,3
स्ट्अड्ई,175
ऑथ्अ,15
फ्ऐब्र्इ,31
ज्इल्इ,4
ब्ओट्ट्ओ,1
प्ऐर्ए,44
ख्अग्ओ,43
छ्ऊत्ए,19
स्इश्अ,2
ज्ईन्आ,111
म्उह् आ,102
भ्अड्क्ए,49
च्ऐल्ए,191
अंज्अर्स्अ,128
ब्ऐअंग्अ,188
ल्ओर्अ,125
ड्इव्इ,144
स्औग्आ,91
स्ऐन्य्अ,419
थ्इय्ओ,103
ग्उच्छ्अ,16
भ्एअंट्अ,308
प्अह् अंउ,31
क्ऑर्इ,89
ड्ओर्अ,290
ह् एड्अ,357
ज्ओड्ए,272
म्आर्क्स्अ,124
स्व्आध्ई,53
त्त्व्अप्ऊ,190
क्अम्य्ऊ,60
थ्आए,8
फ्र्आअंस्ई,55
प्अंथ्इय्ओ,38
श्र्ईप्आ,11
ड्आअंग्ए,8
अज़्आ,9
स्ओव्इ,55
ज्आद्आ,53
न्ओव्अ,8
श्एष्ओ,22
अस्अंभ्अ,105
न्इस्ट्ओ,14
भ्अव्आ,86
फ्र्एश्अ,85
म्एस्क्अ,2
थ्ईम्अ,117
फ्आर्म्ए,61
म्एड्इ,897
म्इड्ए,1
स्ओम्स्अ,1
प्र्आर्उ,7
स्ईस्आ,9
त्आन्य्आ,17
र्ओट्आ,52
ब्आअंद्आ,81
न्अर्ऐ,16
ख्ऐर्अ,220
ट्अप्प्ए,2
ग्अल्ई,248
प्अछ्ए,2
प्औध्अ,62
श्इक्अंज्आ,87
र्अक्ष्इ,116
ड्इअंप्अ,63
