item,frequency
ज्य्इ,140
म्अंज्उ,78
ल्प्ओ,141
न्र्त्य्अ,250
फ्त्इ,10
म्प्आ,177
स्प्ऍ,1
क्र्ऐ,104
स्थ्ए,34
न्अंग्आ,49
म्र्द्आ,19
न्अंग्अ,83
ल्अंद्इ,28
म्ब्अंध्अ,60
ब्फ्अ,1
स्ट्ऍ,7
व्अंड्अ,23
ब्ल्औ,10
र्अंध्आ,37
ष्ट्र्प्अ,5
ष्त्ए,2
ड़्औ,28
क्अंक्र्ई,29
प्अंच्ओ,74
त्ज्अ,29
ड्ल्अ,3
अंड्य्आ,153
क्त्ई,158
त्अंट्आ,5
ढ्न्आ,160
म्ब्ऊ,66
ड्ब्ओ,7
अंज्औ,65
श्अंघ्आ,47
अंप्ऐ,30
स्स्अ,106
र्भ्ऊ,2
ण्ण्ऊ,3
ग्न्ओ,36
ह् य्ऊ,132
क्व्ऑ,99
द्भ्इ,2
श्द्ई,9
ट्अंय्ऊ,1
र्अंद्आ,77
फ्र्ऑ,55
त्व्इ,59
त्ख्अ,34
प्य्ऊ,61
प्प्ओ,59
क्ट्आ,50
न्व्आ,40
ढ़्उ,2
अंध्इ,198
म्ब्अंद्अ,1
ग्अंग्अ,73
र्फ्ई,81
व्अंश्अ,303
स्अंअंग्र्अ,1
ब्र्ई,156
व्य्उ,18
फ्ट्इ,153
न्च्इ,58
न्फ्य्ऊ,33
र्प्ओ,216
ट्च्ए,2
र्र्ष्ओ,1
अंस्उ,114
श्क्ए,12
र्व्य्अ,71
द्द्ऊ,40
न्स्ए,68
ह् र्ष्ई,5
म्र्द्उ,26
द्ध्र्त्अ,31
स्व्ए,99
म्न्ई,4
य्अंत्इ,15
ट्ठ्इ,21
क़्त्अ,98
क्ट्ओ,150
ड्ग्अ,52
ग्र्त्इ,58
प्अंह् उ,67
व्र्ष्अ,89
ह् अंग्ए,174
स्त्य्आ,115
श्अंख्अ,63
म्अंग्ओ,54
ड्अंग्ई,3
य्अंत्अ,91
अंक्च्उ,9
ल्ज्अ,24
क्क्ष्अ,2
न्अंग्ए,57
म्र्द्ध्इ,161
ह् म्इ,1
ड्व्ई,24
द्र्उ,33
ज्ज्व्अ,119
प्थ्ऐ,3
ल्म्इ,28
ड्अंज्अ,1
अंफ्र्आ,102
स्ट्र्अ,183
ड्च्अ,43
व्अंश्आ,21
च्य्अ,43
क्अंड्स्अ,12
फ्र्ज्ई,13
च्व्आ,10
स्म्ऊ,20
ल्अंट्ए,2
स्क्ए,250
ब्ऍ,47
ख्त्य्आ,2
अंथ्ओ,23
म्स्ई,16
फ्ज्ल्अ,7
ज्ब्अ,76
म्भ्ई,109
ध्व्अंस्अ,68
फ्अंड्स्इ,1
र्न्स्अ,25
अंप्ऊ,84
क्स्प्र्ए,16
त्द्इ,2
व्र्क्ष्आ,44
य्अंब्अ,22
ज्अंट्अ,12
स्य्इ,1
ब्न्ए,35
श्त्ऐ,20
क्त्ल्अ,18
ठ्य्आ,115
त्र्प्त्ई,2
अंल्ए,35
ल्ट्र्आ,96
र्ट्आ,50
क्क्उ,21
ज्त्अ,43
ष्य्अंत्अ,104
स्ज्ई,1
क्ख्इ,24
अंक्य्ए,1
र्द्उ,33
ज्न्ए,48
क्व्ओ,9
न्ह् ऐ,162
क्न्इ,124
ब्अंप्अ,64
म्प्र्ए,36
क्ल्ऑ,47
अंफ्ओ,87
च्अंत्अ,2
ध्अंध्आ,114
ग्र्अंथ्ओ,103
ह् अंस्ओ,8
ड्म्अ,21
ड़्उ,3
अःश्ए,2
प्अंस्अ,44
अंख्य्इ,57
ख्स्इ,72
फ्अंत्आ,5
अंप्र्ए,27
र्अंक्ष्अ,29
ल्अंद्आ,64
क्म्इ,13
क्य्ऑ,24
प्र्ष्ठ्भ्ऊ,1
ल्अंब्ओ,56
अंड़्अ,26
स्अंश्ल्इ,5
द्अंग्ओ,139
ल्ब्ओ,25
फ्र्इ,119
च्ऑ,134
च्अंब्अ,53
क्न्ऑ,55
ड्ड्य्आ,11
स्अंक्ई,56
र्ल्ए,58
स्ख्आ,26
क्अंज्ई,5
अंम्आ,172
न्ज्आ,22
ट्अंड्अ,98
ल्ट्स्अ,45
फ्र्य्ऊ,13
म्ल्अ,30
श्य्ऊ,60
ड्अंड्आ,41
ढ्स्अ,2
र्य्अंत्अ,213
द्र्द्ए,1
अःष्अ,2
क्अंच्अ,58
ड्भ्आ,39
क्ट्र्ओ,95
द्र्च्छ्इ,14
ध्द्अ,84
त्अंर्अ,11
ढ्म्अ,5
प्अंज्अ,23
र्न्ई,174
अंठ्ओ,68
र्अंग्इ,11
ह् य्अ,86
क्र्त्र्इ,87
व्अंज्आ,13
ड्अंल्ई,1
झ्अंझ्आ,13
ठ्अंड्ए,108
अंब्ओ,49
ल्ख्ई,23
ड्क्ऑ,1
ड्ग्इ,13
फ्अंड्इ,74
क्क्ऊ,21
अंट्ऐ,11
ग्घ्ई,9
र्ज़्अ,59
प्अंर्क्अ,4
न्अंव्अ,9
ग्ज्ब्अ,5
म्त्इ,91
ब्त्इ,17
झ्ह् ए,1
न्द्र्इ,157
र्ग्य्ऊ,6
प्ल्ओ,158
स्र्ट्अ,16
ग्र्ह् इ,28
अंर्अ,122
ग्र्अंथ्अ,127
न्ऍ,12
म्ऍ,41
ड्य्आ,159
ज्अंद्र्औ,1
प्त्ए,19
ड्द्अ,26
क्ष्छ्अ,1
प्अंख्अ,64
ड्फ्अ,7
ज्द्ई,37
त्य्इ,130
स्ल्ऐ,142
ल्म्उ,2
ख्य्ओ,3
प्अंम्अ,1
ट्ट्ऊ,100
थ्ऐ,174
द्अंड्ओ,54
ग्अंद्आ,88
ह् य्आ,38
ब्अंट्आ,50
ळ्ऊ,144
ख्म्ओ,17
ग्ध्आ,11
ध्र्अ,8
अंस्ट्इ,49
त्व्ओ,317
त्स्अंग्ओ,2
ज्क्अ,13
ख़्ओ,3
अंट्र्इ,11
प्अंय्आ,3
त्स्ई,30
क्ष्य्ओ,101
च्अंद्र्ए,22
फ्अंक्श्अ,84
ह् अंद्ई,68
य्य्अ,247
अंत्य्ओ,16
च्ड्अ,4
द्ग्अ,49
व्र्श्च्इ,90
अंत्अःक्अ,7
अंढ्आ,55
स्अंध्अ,24
ब्अंब्ई,118
ज्र्ओ,20
न्ट्ई,66
र्फ्ए,46
न्क्अ,33
अंत्ए,34
स्क्र्त्इ,7
ष्र्आ,2
न्ग्अ,278
ध्व्ई,122
अंड्र्इ,39
द्र्ढ्इ,2
ष्प्आ,165
फ्अंड्आ,17
र्ब्ओ,99
स्ल्ऊ,2
अंछ्ओ,14
स्ट्अंट्अ,59
द्व्अंद्इ,7
क्र्ष्अ,107
क्त्त्इ,1
ट्य्अ,142
प्स्ऊ,25
ट्अंक्अ,26
ब्अंब्आ,3
ष्च्इ,8
ह् अंआ,12
व्य्अंग्य्अ,82
र्न्ओ,67
र्ह् अ,43
त्थ्ऊ,19
य्ऐ,32
ड्त्अ,16
त्त्औ,55
अंई,53
म्ह् ऐ,21
क्अंत्र्आ,13
र्स्व्अ,2
न्र्त्य्आ,17
श्र्र्अंज्अ,1
र्ज्ड्अ,7
भ्अंज्अ,18
स्क्अंद्अ,23
म्प्ई,42
म्अंस्अ,30
न्प्अ,6
ल्फ्र्ए,7
र्द्र्ष्ट्इ,9
ज्ब्उ,53
ड्भ्अ,5
स्र्ष्ट्इ,135
म्अंच्ओ,48
अंल्आ,39
क्अंट्ई,15
अंठ्आ,50
क्ल्ऊ,50
ग़्इ,3
फ़्ट्अ,9
र्त्उ,18
ज्य्ए,76
ष्ट्ए,6
द्र्र्आ,2
क्श्ओ,19
ढ्त्इ,38
ल्द्व्आ,47
म्अंज्ई,50
फ्अंक्अ,1
न्व्ओ,4
घ्अंट्ई,71
फ़्ऊ,29
ड्र्ऐ,100
ल्ऍ,14
क्अंस्आ,6
ल्फ़्ई,7
र्ब्ई,67
ल्ह् य्आ,206
ज्अंक्अ,27
र्ग्क्य्ओ,1
ष्ट्ब्ए,1
ड्ड्अ,121
ज्व्ई,14
त्र्भ्आ,37
झ्अंग्ई,2
र्ण्ओ,120
र्अंज्ए,2
फ्र्उ,2
ख़्त्अ,20
ब्ब्ऊ,75
क्म्ओ,5
क्ल्ओ,143
ज्अंग्ई,16
ड्क्उ,4
फ्र्ज्अ,1
ख्त्म्अ,105
क्अंस्ट्र्अ,54
र्स्ओ,59
थ्र्ऐ,1
त्र्त्त्अ,1
ण्ड़्अ,3
न्थ्ई,4
क़्ई,100
ख़्अंज्अ,1
स्अंत्र्प्त्इ,149
र्ध्य्अ,163
ब्अंज्आ,74
क्र्उ,57
त्अंब्आ,97
स्ब्ओ,58
म्द्उ,1
स्अंस्थ्ए,32
ढ्ऐ,23
ब्र्उ,59
व्अंद्ए,77
अंख्य्आ,7
ळ्अंब्आ,4
अंग्व्इ,4
म्अंझ्औ,5
न्ह् औ,3
र्घ्य्अ,33
अंउ,113
व्र्त्इ,69
य्म्आ,1
प्त्स्अ,2
ल्ज्आ,55
द्अंड्आ,54
द्अंर्अ,9
च्ब्ई,9
न्व्ई,34
य्अंद्ओ,1
ज्अंब्ऊ,1
ब्व्ऑ,80
म्ब्र्इ,24
प्अंछ्इ,6
द्र्ध्ई,2
य्अंभ्ऊ,27
ट्अंग्ए,8
व्र्द्ध्अ,131
अंढ्ओ,17
न्म्ओ,61
स्प्र्श्य्ओ,4
ल्द्इ,20
ज़्ओ,158
स्प्र्ए,59
ड्ल्ल्ए,27
अःस्अंद्ए,9
अंब्इ,130
ज्ज्उ,39
र्स्अंर्अ,5
अंफ्र्ए,155
ल्व्ई,33
व्स्क्ई,6
त्ज़्ए,1
ग्र्ह् आ,49
झ्अंझ्अ,30
प्र्ऍ,2
फ़्त्अ,20
द्भ्ऊ,7
र्श्ओ,55
न्द्व्अ,7
ग्अंब्अ,58
ज्य्ऊ,72
र्अंज्इ,81
अंल्अंब्ई,1
र्ल्आ,30
त्म्ए,30
अंअंस्अ,5
म्अंट्ऊ,12
ज्अंक्श्अ,82
प्स्इ,22
ब्व्ए,89
क्ड्ओ,9
प्अंज्इ,8
स्अंड्ई,6
त्र्ऐ,21
स्त्र्ऐ,4
ण्य्ओ,4
ख्ज्आ,5
र्श्व्अ,78
न्न्उ,22
ष्फ्अ,9
ब्ज़्ए,3
फ्र्अंट्अ,209
फ्स्ओ,10
म्र्द्ध्अ,136
म्प्उ,16
न्फ्ए,50
अंग्न्ए,1
त्र्द्ओ,10
र्ध्इ,36
व्अंस्अ,13
ढ्न्ई,24
व्र्ध्द्इ,27
ब्ल्ई,50
व्य्अंग्अ,29
अंब्अंध्अ,1
र्अंच्अ,9
र्र्न्ई,1
प्अंख्आ,25
र्ज्य्अ,2
थ्अंब्अ,8
म्अंध्आ,32
अंज्ऊ,34
ड्ब्ड्ई,1
ड्ज्आ,19
प्र्थ्अ,77
क्स्औ,9
अंप्ल्ऐ,4
क़्ऐ,9
म्र्ओ,2
न्फ्र्आ,73
क्ट्ठ्ए,3
स्प्र्इ,53
ख्अंड्आ,29
स्अंक्उ,58
न्ग्र्ए,90
अंअंग्र्ए,2
ह् अंऐ,89
अंह् ई,19
म्र्ण्आ,24
म्च्ए,1
म्अंड्उ,11
क्अंठ्आ,3
व्र्ए,16
स्क्र्ल्ओ,1
स्अंथ्आ,23
व्ल्आ,42
ल्अंक्अ,75
ख्अंभ्आ,23
स्प्र्आ,14
र्श्ए,9
क्ष्ऐ,15
ख्त्ए,13
त्र्प्त्आ,8
स्ट्र्ऐ,68
प्अंत्त्इ,4
ख्र्आ,57
स्त्अंभ्अ,96
द्र्ढ्ई,8
च्अंद्ई,26
न्न्इ,57
अंर्स्इ,1
थ्ज्अ,1
र्ज्द्आ,1
क्ज्ई,34
ड़्अंग्ई,1
न्ह् अंए,9
अंव्इ,92
त्स्ए,14
ट्ठ्ए,75
न्र्श्अंस्अ,17
अंज्उ,72
र्अंस्ई,30
झ्अंझ्ओ,2
फ्र्म्ई,1
र्र्उ,51
प्र्ष्ठ्ओ,39
त्अंग्ई,57
र्झ्अ,6
ल्अंप्उ,19
क्ल्उ,3
श्र्अंख्अ,128
न्द्औ,30
अंप्स्अ,20
अंस्ट्र्उ,4
अंर्ई,16
म्भ्ए,13
प्ल्ऍ,5
ज्ब्ऊ,88
न्श्अ,26
ड्ग्ओ,3
क्ग्इ,3
र्क्उ,67
फ़्त्ए,14
म्प्ल्ए,42
ब्र्ज्ए,57
ठ्ठ्आ,36
स्र्ई,12
ह् र्उ,1
ल्ग्ओ,19
द्र्ष्य्अ,9
ज्अंक्ओ,1
भ्र्त्स्अ,2
ब्ल्ए,107
ल्ह् ई,13
प्प्य्आ,21
फ्ल्ऊ,112
क्फ्अ,71
स्अंव्ई,2
र्ब्स्अ,51
स्क्य्ऊ,80
ब्स्ऊ,1
ल्अंआ,5
व्ह् ऑ,34
ब्य्ओ,94
ज्अंज्ऐ,7
ढ्उ,113
र्छ्इ,7
ड्ढ्ओ,22
म्न्ए,2
अंख्इ,13
र्फ़्अ,76
म्अंट्ओ,30
र्ड्आ,30
ग्अंठ्अ,9
द्ग्उ,36
न्ड्इ,47
भ्र्त्य्अ,5
व्द्आ,16
म्स्क्ई,1
म्म्उ,42
ज्र्ट्अ,1
ल्अंब्ऊ,11
क्स्ट्र्आ,39
ल्थ्ई,11
व्क्त्अ,11
क्अंब्अ,45
ह् अंग्अ,43
फ्ऍ,29
छ्अंद्अ,28
व्अंश्इ,34
ब्अंद्उ,4
प्न्अ,108
द्म्इ,20
म्भ्र्आ,1
थ्औ,80
ड्व्य्आ,1
र्अंज्आ,3
अंश्आ,53
अंम्ऊ,3
ग़्र्अ,5
न्ह् उ,44
ड्य्उ,23
ख्अंड्ओ,76
प्य्उ,41
स्म्ई,43
ट्स्ओ,1
ल्र्ड्अ,43
क्अंस्ऑ,2
श्अःक्आ,1
ढ्अंक्अ,29
ब्अंड्ई,2
ग्ध्ई,1
द्अंप्र्अ,1
फ़्र्ए,6
फ़्र्आ,6
प्अंढ्अ,35
त्त्त्अ,4
ढ्ब्य्ऊ,2
ड्स्ए,5
अंभ्ऊ,5
स्ट्उ,61
क्स्स्आ,1
ग्न्ए,217
म्प्ऐ,56
अंग्प्अ,1
ण्ट्आ,11
घ्य्अ,9
ड्म्ए,38
न्ध्उ,55
प्अंज्ए,22
ब्य्अ,23
ज्य्उ,27
ल्ख्अ,25
फ्ट्ऑ,1
ह् अंय्अ,1
ज्अंन्ओ,1
प्र्उ,9
स्ड्ई,18
ण्ड्ओ,75
ब्अंज्अ,25
न्फ्अ,35
ब्त्ई,21
प्ड्ई,1
ग्ग्आ,71
न्म्अःस्आ,1
म्क्ऑ,3
म्व्य्अ,1
अंष्ट्अ,1
स्अंप्ई,29
न्त्र्ओ,15
अंक्ड्इ,10
अंख्आ,48
ल्ब्ई,17
न्अंऊ,1
अंठ्ए,29
क्स्व्आ,2
र्अंप्आ,4
ख्ल्अ,10
ट्न्अ,10
अंअःय्ओ,1
म्फ्ई,3
फ्अंद्आ,53
ल्च्ओ,3
स्अंत्ई,25
ज्र्व्अ,25
ड्म्आ,11
ढ्व्आ,78
म्अंद्आ,57
ज्म्उ,1
अंड्र्अ,79
व्व्आ,59
स्अंथ्अ,13
ज्अंज्ई,31
त्अंत्र्य्आ,2
भ्र्ऊ,84
अंर्ग्अ,3
ढ्च्अ,47
अंण्ड्इ,2
य्अंए,2
र्द्र्अ,22
ज्न्आ,6
ग्अंत्उ,37
प्त्ई,39
क्य्ए,2
ग्ज्र्अ,1
ख्त्ऊ,26
ड्म्उ,3
म्अंज्र्अ,4
फ्र्ओ,32
श्ल्आ,5
ष्म्ऋ,2
ल्स्ए,9
ड्ब्अंद्ई,3
अंत्अःव्इ,5
अंध्य्अ,25
अंब्ल्ऑ,1
ख्न्अ,1
ध्अंध्ओ,9
र्ब्ए,41
त्न्ओ,26
ड्अंग्ओ,7
स्त्अंभ्ओ,18
छ्औ,40
स्अंक्ष्इ,74
क़्उ,35
अंप्ओ,119
ल्ब्आ,21
श्ह् आ,2
श्अंब्अ,2
द्ड्अ,1
अंक्र्ई,16
ख्श्आ,52
र्ल्ई,64
व्अंल्अ,4
क्श्ए,82
ट्ठ्अ,32
त्थ्उ,7
ङ्ग्अ,14
न्क्त्र्क्क्अ,1
न्ञ्ज्अ,2
च्व्अ,2
ट्र्अंक्अ,10
व्र्द्ध्ई,8
व्ह् अ,106
च्छ्औ,3
ग्अंड्आ,23
ढ्श्इ,1
झ्अंक्अ,3
क्ष्ण्अ,14
त्र्ष्ण्अ,1
म्अंड्स्अ,21
क्स्ब्अ,1
ल्ख्आ,22
च्अंद्ऊ,25
ह् अंट्अ,29
क्ब्ज्ए,17
ड़्क्स्अ,1
च्ड्ई,39
व्अंत्ई,40
र्थ्र्आ,1
ल्प्ए,49
ष्ठ्ओ,27
ट्र्ज्अ,24
श्र्ऑ,80
ड्र्स्अ,25
म्अंढ्ओ,4
अंन्अंग्आ,1
अंम्ऐ,37
श्क़्अ,10
ग्अंग्ए,31
द्घ्ओ,25
च्छ्अंद्अ,8
क्अंद्ई,20
ज्फ्फ्र्अ,10
म्अंत्ई,30
द्अंभ्अ,23
प्प्उ,8
र्अंड्ई,51
म्भ्ऊ,17
फ्र्अंट्ओ,1
अंह् म्ए,11
क्अंद्आ,4
ठ्ठ्ई,28
र्ज्स्अ,4
य्अंग्अ,85
ब्अंद्ओ,61
र्फ्आ,19
व्र्ष्ट्अ,1
त्स्य्अ,85
ल्ट्र्ई,20
श्अंभ्उ,15
च्च्ऊ,8
स्स्ऊ,16
प्र्त्ई,1
र्ड्व्इ,2
द्न्आ,20
द्न्ए,3
र्अंक्उ,25
न्अंग्ई,47
ज्अंन्अ,4
ज्अंय्अ,12
त्अंर्इ,23
म्स्ट्अ,5
प्अंथ्ओ,8
द्च्इ,1
ग्ण्अ,31
स्प्अंज्अ,9
न्स्ट्ए,49
द्भ्अ,33
र्अंए,9
ध्व्इ,13
अंअंब्इ,1
र्स्ट्ल्आ,1
स्ब्इ,57
र्स्थ्आ,12
स्अंप्र्ए,23
ज्र्ए,32
व्अंर्ग्अ,1
ब्अंब्ओ,1
ढ्द्ओ,5
स्अंघ्इ,6
श्अंभ्अ,24
ज्य्ई,26
ल्म्स्अ,59
क्अंब्आ,18
अंस्अंस्थ्आ,3
र्स्अंद्ई,1
प्अंक्च्अ,8
ग्द्ओ,2
व्र्ष्ट्ई,11
फ्ल्उ,6
ब्अंट्ऊ,22
ब्अंक्ई,62
द्अंग्ई,14
र्ज़्आ,17
ढ्ल्इ,9
र्अंद्अ,35
अंस्ट्अ,41
ल्र्आ,8
व्य्अंक्अ,5
श्य्ए,4
स्फ्अ,9
ट्ऍ,21
ष्च्आ,7
ध्द्आ,20
ड्छ्अ,4
ब्अंग्ओ,42
फ्अंड्स्अ,23
र्क़्अ,3
अंप्ऑ,5
प्क्ई,2
ह् ह् ह् ह् अ,24
म्अंज्ओ,3
ण्अंग्अ,14
ध्र्ई,1
र्ग्अंध्ई,9
र्भ्ई,30
भ्अंग्इ,28
च्अंद्औ,43
क्र्म्इ,11
अंक्श्अ,5
अंख्य्अ,18
ञ्च्अ,23
ण्ड्औ,7
क्अंच्ए,1
श्र्र्द्घ्आ,2
अंथ्ए,33
ब्अंद्च्ई,1
ज्अंच्अ,11
ध्अंन्अ,4
र्अंत्ओ,7
ज्ञ्ए,86
त्व्ऊ,3
प्न्ओ,12
ल्अंक्उ,1
स्अंच्इ,36
प्अंड्ओ,21
म्र्स्अ,8
अंअंन्ए,10
त्य्अंक्अ,2
स्व्अंय्अ,47
अंद्य्आ,22
क्व्र्स्अ,1
य्य्ऊ,52
ब्र्ऊ,51
ज्ख्म्अ,4
ढ़्ऊ,3
अंढ़्अ,17
भ्र्ष्ट्आ,5
ण्ठ्इ,1
अंल्अ,27
द्व्अंद्व्अ,18
ज्अंज्आ,8
अःख्आ,3
म्ज्ए,4
ड्अंक्आ,23
र्अंक्अ,10
ड्ढ्ई,3
त्ब्ओ,1
न्श्आ,5
ल्द्आ,25
र्अंव्आ,16
क्अंब्ओ,21
न्ट्आ,20
ख्अंड्ई,52
फ्स्उ,3
द्ब्ओ,24
न्फ्इ,41
ज्ल्अ,58
फ्द्अ,3
क्र्ष्ट्अ,22
ज्प्आ,7
ब्र्अंद्आ,3
प्त्उ,1
न्ट्ऐ,28
अंन्द्र्अ,7
र्छ्अ,2
स्ट्स्अ,47
ल्र्स्अ,24
ब्स्ई,5
अंढ्न्ए,13
न्ज्ऑ,44
ज्ज्ञ्अ,7
स्अंह् अ,14
प्ट्ओ,55
म्फ्अ,20
ड़्अंत्अ,10
र्प्ए,17
र्क्ऊ,3
स्अःर्ए,1
ड्अंठ्अ,13
अंस्ट्र्ऊ,20
अंघ्ई,21
ष्ट्क्उ,1
ड्द्अंग्अ,9
ङ्क्त्ए,1
अंप्ल्ए,17
क्अंग्र्ए,5
ट्ट्उ,6
अंअंव्अ,2
ड्प्आ,7
ज्द्ऊ,50
ग्ज्ओ,3
च्छ्ओ,16
थ्अंब्ई,3
म्ज्अ,4
र्त्त्इ,2
क्अंम्ए,1
ह् अंत्ओ,3
क्व्ऐ,9
श्र्अंग्आ,29
क्अंव्आ,12
त्र्प्त्इ,33
ग्ग्ए,5
न्म्औ,1
ष्ट्ओ,46
त्र्ष्आ,6
व्र्ष्आ,3
र्श्व्इ,2
य्अंअ,1
द्र्ढ्त्आ,50
य्अंम्ऊ,2
स्क्र्आ,7
ष्म्ओ,2
स्प्अंद्अ,20
स्अंम्इ,3
न्ल्ए,3
अंस्प्ऐ,4
स्फ़्ओ,2
फ़्त्आ,54
ख्श्अ,38
र्ल्ओ,50
श्न्ई,9
य्न्आ,1
ल्ज़्आ,5
स्अंद्ओ,5
ड्प्ओ,22
ध्य्म्अ,1
न्झ्ए,1
ल्ब्उ,2
म्अंन्द्इ,1
ज्ल्द्ई,3
त्र्श्अ,6
न्प्ल्इ,1
श्र्व्इ,2
ट्अंक्इ,11
अंस्प्ई,5
ल्स्आ,17
अंक्ऑ,34
ष्त्इ,8
ण्ण्आ,35
द्अंब्इ,4
ड्प्प्अ,6
श्ज्अ,1
ल्ख्इ,2
अंह् ऊ,35
ड़्ऑ,2
ल्अंक्र्त्अ,19
र्अंब्आ,11
व्र्फ्अ,1
फ़्ल्ऐ,7
र्प्आ,14
व्ड्अ,14
न्अंत्ई,9
ह् ऍ,22
प्प्स्अ,13
क्ख्ओ,10
ब्अंध्ए,67
स्ट्अंप्इ,6
प्ल्अंग्अ,1
अंग्र्अ,29
र्त्त्अ,38
घ्न्ओ,1
न्ग्आ,3
ज़्ब्आ,8
क़्इ,38
द्र्ष्ट्ई,38
अंर्ज्अ,1
ब्अंध्ओ,146
र्फ्इ,27
ळ्ळ्ई,3
फ्ल्अ,43
ल्अंय्अ,3
श्च्अंद्र्अ,13
व्अंध्अ,6
श्अंक्उ,30
च्अंड्आ,2
र्ष्य्आ,34
म्अंझ्ई,1
र्न्उ,4
क्छ्अ,3
अंत्अंब्अ,2
फ्अंग्अ,28
स्ट्अंप्अ,43
अंग्ट्ए,1
प्अंड्ई,2
अंफ्इ,21
र्प्ई,24
अंझ्ओ,7
ह् त्ई,1
फ्न्अ,11
ग्द्आ,32
ज्अंत्आ,10
ह् अंत्ई,17
य्अंत्र्ई,30
ट्र्ऍ,13
त्र्भ्य्अ,1
ह् व्अ,19
न्र्त्य्ओ,6
अंअंह् अ,4
म्फ्ए,4
ण्द्ध्अ,1
ण्द्ग्अ,1
ह् म्ठ्ठ्अ,2
ह् ल्अ,6
ण्द्ब्अ,1
ष्ष्ह् य्अ,1
ण्द्व्ष्श्अ,1
ह् म्द्व्अ,1
ण्ष्श्अ,1
ल्अंक्र्त्आ,4
ख्र्ऊ,1
ग्र्ऑ,15
ड्अंग्ए,10
क्ड्अ,29
ख्अंड्ऊ,15
व्र्य्अ,15
च्अंद्र्इ,15
ब्अंब्अ,9
क्झ्अ,1
ड्च्आ,3
ब्ल्अंड्ए,1
द्य्र्अ,2
फ्र्क्अ,11
फ्अंड्ओ,67
ज्अंर्अ,4
च्ल्अ,1
न्र्प्ए,9
भ्र्अंग्अ,5
य्अंग्उ,1
व्र्द्ध्ओ,16
ब्अंए,1
क्र्त्ई,32
ग्ज्ल्अ,33
म्अंज़्इ,9
ज्य्स्अंघ्अ,1
घ्अंन्अ,9
क्य्इ,1
क्अंस्य्ऊ,11
स्र्ष्ट्ई,4
अंण्अ,24
ल्ग्उ,24
श्ब्उ,1
ञ्अ,8
अंफ्ऐ,4
ड्व्ऐ,1
त्अंब्ऊ,12
ब्अंग्ल्आ,13
फ्स्ई,9
न्स्प्ऐ,1
प्र्व्इ,2
ल्ज्ई,31
स्फ्ए,26
ब्र्ज्अ,77
ट्अंग्ई,13
अंछ्ई,4
द्र्ष्ट्आ,26
क्ह् अ,7
स्क्र्ऑ,16
न्स्उ,16
ङ्क्अ,16
क्र्त्य्ओ,21
य्अंम्अ,7
स्व्अंत्अ,3
ग्ब्आ,9
भ्अंग्उ,7
द्र्औ,37
प्प्ऑ,8
व्अंत्ऊ,7
भ्अंय्अ,3
ग्ग्उ,21
अंट्उ,11
ळ्ओ,16
म्र्द्अंग्अ,6
प्अंख्उ,28
व्अंड्ई,28
अंब्स्अ,1
र्द्ऐ,10
स्ट्अंऐ,1
न्अंद्ओ,5
न्ट्र्अ,30
ल्ट्र्ओ,4
म्अंन्ओ,1
ष्त्अ,4
स्फ्उ,16
र्अंक्आ,37
अंन्अंत्अ,7
द्अंत्अ,47
ध्य्ओ,5
श्ल्ऐ,6
ग्ज्ई,56
ज्ज़्अ,6
त्अंद्ऊ,15
स्प्र्श्य्अ,15
स्च्इ,5
र्व्य्उ,3
र्ष्ट्र्ई,2
ड्ब्आ,11
स्क्व्ऑ,24
द्य्ऊ,4
अंव्ई,19
ड्अंक्अ,21
फ्अंस्ई,74
स्फ्अंक्श्अ,5
अंफ्आ,19
ह् अंद्ओ,1
श्य्इ,2
च्अंग्अ,14
क्प्र्इ,1
अंझ्आ,52
ख़्ऐ,12
र्भ्उ,32
प्स्ओ,7
श्अंस्इ,17
झ्अंड्ए,113
प्ल्अंक्ए,14
व्ह् ऍ,5
र्अंड्अ,11
ढ्ह् आ,2
ब्अंश्ई,12
त्स्अंब्अंध्ई,2
ष्क्र्ण्आ,1
ह् अंस्ए,20
ह् र्आ,24
अंग्र्आ,4
ज्र्व्ए,2
र्अंड्इ,8
न्स्ट्आ,11
अंत्र्ई,2
द्र्ऊ,11
ज्ल्ट्अ,7
ख्र्च्ए,2
त्र्स्ए,1
ण्ड़्आ,1
ढ्ड्ए,4
ड्ल्ए,7
अंड्औ,18
म्प्ल्ई,10
ह् अंच्ए,4
म्ट्आ,6
न्ड्र्इ,39
अंव्ए,63
र्ज्ओ,30
ड्ह् आ,3
ष्उ,66
ज्अंत्उ,31
ख़्य्अ,1
ग्ग्ऊ,17
क्ट्र्आ,71
म्र्ई,1
त्अंज्ई,19
अंग्ल्ओ,11
ब्र्स्अ,4
अंग्र्ई,10
ख्स्त्आ,2
म्अंआ,10
स्क्व्ऐ,13
क्अंठ्अ,52
अंड्र्ओ,43
ग्व्ई,1
ड्अंक्ए,5
घ्र्आ,7
म्व्अ,25
म्अंच्ए,27
ग्अंस्ऊ,1
अंक्स्इ,1
व्र्क्ष्ओ,41
थ्र्ऊ,19
छ्अंट्आ,7
म्ल्ई,8
प्प्ण्ई,3
ढ्अंत्अ,16
म्र्द्ध्ई,8
व्अंत्आ,11
क्द्द्अ,19
ट्स्अःब्ऐ,1
ज्र्उ,29
ब्स्आ,3
ट्अंक्ए,2
म्भ्औ,3
ब्ब्उ,3
र्त्र्ह् अ,2
