item,frequency
कब,37
▁विगत,127
-11,172
▁प्रश्,119
▁बैच,155
▁वार,267
▁टेन,43
▁2013-14,51
▁कार्ययोजना,52
▁वसूली,276
▁जावे,72
टेड,67
▁k,387
und,29
ali,76
▁hind,162
us,277
tan,149
▁पह,166
▁मैरि,44
▁डेयरडेविल्स,60
स्पॉन्स,35
▁डिनर,79
▁एसी,244
गुनी,40
▁रंगी,11
▁सुज,82
ैन,212
▁धनतेरस,75
▁दीप,310
र्द्ध,91
▁भैया,150
वरेज,50
▁गजब,91
▁इश्क,69
▁खल,152
सफ,37
▁भरोसे,142
▁शास्त्र,182
▁ईशान,77
▁कोण,85
ऋत,18
▁एं,99
गस,25
▁सैं,116
▁व्हे,10
▁ठाक,50
▁विले,69
खर,148
▁पटरी,161
▁उड़ाने,129
▁सतर्कता,89
टल,222
▁बागवानी,51
▁पद्धति,116
▁आरम्भ,113
▁पॉलिसी,208
श्यो,109
मैट,115
▁वाशिंगटन,137
wash,1
ington,1
▁घ,295
निष्ठ,57
▁उम्मीदें,111
▁घाटे,176
वर्षीय,39
▁संतुलन,178
एव,33
▁असंतुलन,43
▁ठोस,281
▁डिपार्टमेंट,150
▁वेलफेयर,82
▁मिरज,22
▁पश्,48
▁चिम,55
▁भागात,53
▁प्रचंड,90
▁प्रतिसाद,27
▁मिळाला,22
▁ट्विंकल,33
▁कहें,198
▁न्यूट्र,54
▁ग्वाल,33
▁मुँह,180
छड़े,26
पदा,68
ूँगा,148
▁सेवक,158
▁शिरो,27
▁किंतु,215
▁दू,236
ँग,198
▁विवाह,689
▁दाग,334
▁नारियल,144
▁हल्,63
▁मालिश,98
▁कांबळे,22
▁एमआयडीसी,9
▁घेराव,93
▁पॉल,87
▁1975,65
▁न्यू,342
▁मेक्सिको,43
र्क,227
स्थापना,32
▁पैमान,45
एड,80
▁भत्ते,69
तब,86
▁1947,108
▁आईएएस,202
घे,46
▁वसूलने,61
▁मेमोरियल,61
गानों,117
▁त्यौहार,172
▁दाइश,83
▁इराक़,146
दम,81
▁विद्या,314
▁ख्याति,71
▁देहरादून,257
▁सत्संग,49
▁स्वराज्य,26
▁अर्चना,143
लं,238
▁pra,97
vak,10
वक्,49
▁निष,105
▁अंडे,109
▁वॉटर,73
▁टाइट,75
टिक,148
▁सैक,95
▁राजद,255
▁तन,267
▁create,60
df,112
ps,67
▁document,29
▁बाजी,128
▁करीत,82
▁शिवसेनेचे,29
प्रमुख,46
▁नील,238
▁लंके,43
पासून,73
▁कार्यालयासमोर,10
▁लाभार्थी,59
▁शेकडो,14
▁समर्थक,340
ांसह,28
▁उपोषण,18
पके,27
▁नाशिक,53
▁वार्ताहर,7
▁चालान,160
▁अज्ञात,380
▁चोरट्यांन,17
फादर,58
गावी,10
▁गेले,76
▁असल्याची,77
▁साधून,7
▁करवाएं,55
▁निया,50
िजू,28
▁समझें,72
▁स्थलों,165
▁वीरें,117
▁विज्ञप्ति,115
▁हंसी,105
▁उड़ी,37
कजा,40
किस्तान,76
▁रौ,224
▁अभिभावक,125
▁fr,20
काठी,15
▁काया,60
▁अस्थि,49
मांस,29
▁साव,83
▁आंग,21
र्गेन,51
▁सम्पूर्ण,178
▁अंगों,84
च्च,91
▁पुरूषों,38
▁योनि,85
▁चव्हाण,107
ंदेशा,49
id,72
▁2018:,131
▁interesting,9
▁ram,58
adan,18
▁id,61
ul,67
fit,6
उल,86
फि,89
एट,21
▁गोय,45
▁धारणा,191
▁जितनी,351
ui,53
dai,79
▁आइए,346
▁बेक,71
र्की,34
▁लाभान्वित,76
▁मानक,223
▁कटौती,440
र्ड,335
▁जागरुक,45
▁प्रोडक्शन,131
▁चैंपियन,238
▁धमाकेदार,91
▁समर्थकों,339
▁जर,169
▁बहाली,85
▁व्हीकल,78
र्ध,45
सैनिक,87
▁कुरैशी,111
▁जुड़ा,425
मर्ज,31
▁आज़म,85
▁चिल्ला,150
▁सहकर्म,63
▁जिम्,86
▁कास्ट,73
▁प्रतिकार,25
▁उपाय,623
▁एलईडी,155
▁खपत,174
▁पंखे,60
"▁11,000",8
▁क्रूज,58
▁उन्नत,119
▁पारंपरिक,194
▁मारक,44
▁700,118
▁सावरकर,80
तुष्ट,36
अभि,81
नव,99
▁कालखंड,19
स्ती,75
▁हिन्दु,55
क्यू,168
▁एकाएक,51
▁हिन्दुत्व,54
▁नेताओ,24
परा,41
▁हिमा,54
▁हिन्दुओं,115
▁लोकमान्य,16
▁जोड,79
▁फिल,71
▁सम्राट,131
पात्र,76
▁गोरक्ष,36
▁मं,177
हत,139
▁शंकराचार्य,69
▁स्वरुप,81
सरे,51
▁124,53
▁जम्,65
▁मू,282
गाम,166
तानी,83
▁→,85
▁हाइवे,109
▁गुजरने,104
▁2021,49
▁सीवरेज,73
▁सुदृढ़,71
▁यूरोपियन,41
▁भाटिया,115
▁प्रिंसीपल,41
▁अंग्रेज,114
ज्योत,29
▁प्रभाकर,63
▁राजपूत,305
बड़ा,117
प्प,152
▁कश,28
मीर,53
▁जुल्,71
आदि,49
▁पुराणों,45
▁तिमाह,26
▁हमलावर,143
▁फायरिंग,276
▁जया,143
प्रदा,46
▁सिने,79
▁कैरियर,132
▁आद,48
▁रामा,86
▁पीले,96
▁सूत,63
▁ज़िंदगी,149
▁ती,389
गती,38
िस्टिक,74
बीएम,58
▁प्य,47
यांग,40
▁बदलना,106
आईए,89
आई,595
केशन,144
▁ट्रेंड,130
:49,29
मैथुन,43
▁किशोरी,162
▁मुद,61
▁कामयाबी,222
▁पन्ना,91
▁लाठीचार्ज,81
▁वहा,73
ऊ,287
▁पैमाने,279
दलीय,55
▁टेक्,102
▁कॉपी,167
▁जिंदल,97
▁प्रभार,139
▁[,572
▁२०१६,16
▁२४,29
▁मूल्यवान,60
▁सर्वोत्तम,64
▁सुविधाजनक,54
गोल्ड,37
▁साझेदारी,279
▁खरीदारी,199
छड़,58
▁पुरुषों,379
रति,28
▁निष्ठा,114
▁शुक्राण,26
ुओं,222
▁उत्पत्ति,67
दायी,108
▁बला,29
▁फाउंडेशन,211
▁no,344
kia,48
▁चिप,147
▁श्रीदेवी,176
▁बास,154
▁पहुंचीं,73
▁दीवान,112
हालांकि,45
▁प्लेटफॉर्म,161
▁विपणन,110
ipl,139
-13,64
ुलम,36
▁कार्तिक,326
▁इंजीनियरिंग,314
it,141
▁चित्रा,73
ंगदा,12
स्न,34
▁अनुच्छेद,262
▁उतरा,68
▁उकसा,111
टस,37
▁मस,110
▁अपमान,229
▁रावसाहेब,5
फिक,136
▁नागेश,14
▁चंदन,141
▁पांढरे,5
▁पाथ,23
रुट,15
▁दादासाहेब,3
प्पर,14
▁धागे,43
दिल्ली,124
फ़्त,109
▁अंज,140
ese,23
▁सौर,185
▁http,136
://,263
www,108
olar,5
▁बंदर,129
रात्र,27
▁गेल्यानंतर,4
▁वाजण्या,18
▁सुमारास,51
▁गजानन,20
▁कचरे,71
▁सहकाऱ,1
्यासह,3
▁पूनिया,48
▁मेडल,215
▁ठप्प,54
तूत,51
▁भदौरिया,37
▁चाहत,92
▁पहुंचेगा,42
▁सोनीपत,158
▁अवर,47
द्ध,151
▁रुप,411
▁निभाई,195
▁सिंधु,145
▁कर्ज,754
कुछ,173
ट्ठी,61
▁बॉस,426
बोली,21
▁गुस्,37
▁किंग्स,224
▁इलेवन,168
▁सहवाग,189
▁ओपनिंग,115
▁कपड़ा,202
▁पहन,239
▁यूथ,121
my,24
l,523
▁हिल,204
लि,156
पैड,92
▁काली,367
▁अड्डे,233
▁पहनकर,121
▁बनाएंगे,103
▁गुरमीत,95
ेंदर,44
▁गणपति,107
▁बसंत,106
▁चाल,261
▁नतीजा,277
▁नॉर्,51
▁देशवासियों,78
स्तर,93
▁सुधारने,178
गई,32
यूवी,31
्टो,47
▁टकरा,235
▁बंदूक,180
▁जबरन,209
▁घटनाक्रम,158
&,140
hel,44
lip,41
▁शैक्षिक,131
स्तुति,88
▁मार्गदर्शन,173
▁संकाय,53
▁पीडि़त,183
बाल,249
▁धुं,56
▁वातावरण,430
▁कैंपेन,78
्योर,122
▁सैद्धांतिक,48
ग्री,89
▁फॉर्मूला,47
▁तालमेल,137
इसमें,36
▁बलूचिस्तान,52
▁पाता,365
ौला,72
▁लौटी,93
▁नेक,87
ब्बे,62
ॅक,56
▁गिन,72
▁सिकंदर,86
▁अगला,149
प्रश्न,20
शास्त्र,109
▁रचा,138
▁(2,97
मु,477
युस,24
:16,30
धर्म,198
▁अर्थात्,87
▁मूलभूत,112
▁नींव,138
▁वास,226
पंच,82
कू,135
▁हेरोइन,37
▁कुश,80
▁लड़कियों,728
▁पार्थ,39
▁जूस,134
▁चंदेल,67
▁सुपरस्टार,188
दस,55
▁सुर्खियों,184
एयर,41
▁माथे,105
▁सहारनपुर,99
▁भगवा,91
▁कास,87
▁केसरी,68
▁हमीद,55
▁फहरा,125
▁उर्वशी,62
▁मंदिरों,207
▁मॉ,219
ताब,123
माता,125
▁नवरात्र,195
▁कुल्लू,261
▁विजिल,69
▁एसआई,63
पिता,499
लू,233
▁माया,195
▁1968,24
▁जन्मे,91
▁लालच,146
कुंड,97
▁शेती,51
▁ओलांडून,3
▁जाणाऱ्या,7
▁शेतकऱ्यांनी,5
▁खबरदारी,5
▁घ्यावी,16
▁आवाहन,58
▁पीना,114
ेटेड,128
पानी,138
▁रखेगा,68
▁कोशिकाओं,102
▁कुरुक्षेत्र,221
यूआई,37
आईटी,125
▁बैडमिंटन,165
▁अक्ष,91
योगिता,24
▁मालदीव,68
जियो,34
▁अनलिमिटेड,63
▁कॉलिंग,93
▁तुलनात्मक,42
▁84,130
▁प्रदर्शनकारी,85
डिग,52
▁मुस्तैद,39
▁गर्भ,206
▁एम्बुलेंस,60
धिकारी,63
▁बैठकें,81
▁उभार,60
लेल्या,68
▁शहरातील,65
▁निम,138
सरकारी,69
▁इमारतीत,6
▁चित्रपटगृह,3
▁रेल्वे,81
▁हॉटेल,26
ांसाठी,44
▁असणे,7
▁बंधनकारक,7
▁दयाल,151
पत्नी,152
▁विमल,118
▁मन्दिर,137
दयाल,59
कानून,68
▁सख्ती,144
▁आशीष,207
▁नेहरा,60
▁दिग्गजों,69
▁घुसने,88
▁इशांत,54
▁करारा,100
▁पहुँच,315
▁1-,79
▁(1),167
public,14
▁order,22
moral,1
ity,41
health,18
▁रेवाड़ी,155
▁160,86
▁ठाणे,93
▁प्रतिनिधी,43
▁क्रमश,171
▁प्रसव,91
प्रतिशत,56
▁शिष्य,152
▁दौ,64
चौथ,62
▁गौरी,203
▁संक्रांति,90
▁वसंत,83
▁पंचमी,58
कृति,81
▁सशक्त,142
▁एसडीओ,100
▁कर्म,536
▁फायर,283
गण,219
बाध,41
▁जावा,48
▁लास,44
▁फोर्ट,56
ाक,150
▁बरत,117
ताजी,25
▁स्रोतों,90
▁मुक़ाबल,93
ॅन्,15
फ़्,127
▁तस्करी,180
▁जितने,274
ॅश,13
िंग्टन,26
▁ज़िम्मेदार,77
झि,60
कोड,85
▁कन्न,34
गेशन,68
▁झूठा,87
पै,147
▁ख्वा,59
▁विकल,33
▁रग,81
▁बचा,687
वर्ग,100
जारी,24
"▁10,000",105
atal,5
▁bi,100
hari,41
ajpayee,34
▁कलश,118
भूमि,170
▁पाण्डेय,113
▁जेम्स,116
▁नी,190
शाम,121
▁बोल्ड,198
▁उग्रवादियों,46
▁टेक,287
▁1989,82
▁उग्रवाद,48
▁निपटा,146
▁त्योहारों,66
▁ब्लूटूथ,55
▁स्ट्रीमिंग,35
▁शहरात,67
▁दिवसा,6
ढवळ,1
▁साखळी,3
▁हिस,13
वणार,4
▁घरे,16
▁फोड,17
्यात,52
▁मिरची,2
▁पावडर,31
▁डोळ्यात,6
▁फेक,113
▁लु,258
बाड,32
▁टोळ,16
्यांना,8
▁गुन्हे,43
▁शाखेच्या,10
▁पोलिसांनी,105
रबंद,22
▁it,199
f,627
▁डेवि,45
▁वेडिंग,70
▁ज्वैलर,64
फ्र,68
ैंस,57
▁एडवोकेट,117
सत्यपाल,54
▁जैन,847
▁सर्दी,186
▁पें,47
▁फंसा,205
डीएस,123
▁सुंदरनगर,94
▁पहलवान,165
▁कुश्ती,110
▁चैंपियनशिप,216
▁परिषद्,68
▁बुला,417
▁थानाध्यक्ष,74
रसा,53
ट्टा,107
▁प्रखंड,173
ेश्वरी,85
▁मुखिया,289
▁श्रवण,87
▁120,194
▁110,96
▁दीक्षा,79
▁धु,204
▁सल,220
नीता,52
▁धुंध,98
▁रेणु,63
बाला,46
▁शिवानी,56
▁बीट,101
ंन,81
रंजना,37
ोगरा,65
▁एथलेटिक्स,59
▁ईपीएफ,51
▁खत,133
▁शर्म,168
▁उर्जा,82
▁पश्चात्,78
▁बुद्धिमान,65
▁कलंक,60
▁दश,154
▁आदर,94
▁पद्मावत,59
ंजूर,28
▁हार्,22
▁संधि,103
▁तंज,199
हमारे,99
▁हिम्मत,260
▁मेह,54
32,187
▁लाला,58
करा,68
▁बीर,43
▁बजरंग,137
▁गह,42
▁सतपाल,93
▁छिल,79
ापन,59
श्चर,50
लेयर,53
वासी,161
▁हिजबुल,33
▁मुजाहिदीन,35
▁बुरहान,62
▁बॉल,234
▁चहल,144
▁अनुभवी,157
ईन,74
750,20
पार्क,39
कीस,43
मस,90
और,455
यहां,57
फै,106
िलिटी,83
होनी,42
▁एजेंसियां,81
▁सबूतों,61
टीपी,119
▁त्यांच्याबरोबर,1
▁कार्यकर्ते,33
▁बळी,9
▁समिती,69
▁अॅड,1
क्षोभ,32
▁जतात,171
▁मछुआरों,44
▁एके,117
▁एंट,113
अभी,130
▁नींद,422
▁जाग,151
तारों,91
▁चाँद,73
...!,37
▁धैर्य,139
गद,61
दर्द,98
▁अमरनाथ,136
्लेम,37
▁सैम,86
▁राउंड,211
▁सुलझा,136
▁बाउंड्री,71
▁सिंगल,180
▁राजवाड,15
▁एमएस,242
एमई,87
ॉग,28
▁एनजीटी,54
▁फटकार,140
▁पत्रों,134
▁मरे,121
▁डाक्टरों,137
▁खेम,157
ल्ले,114
▁अध्यात्म,61
▁रिह,55
ेब,33
▁कैंपस,136
▁मार्केट,544
▁ठि,91
▁एप्लीकेशन,120
uka,5
ka,80
ai,22
▁इंस्टॉल,54
▁चाहें,181
▁बल्ब,88
▁साढ़े,427
▁इंटर्न,40
कर्म,220
ण्य,27
▁स्ल,71
▁आंशिक,110
बीसी,147
्लैट,59
िनम,17
▁डीएम,291
आरसी,152
तौर,234
ढा,150
▁सिफारिशों,94
▁loc,9
ुस,76
ठिया,37
▁वास्तुक,40
मंड,119
ेना,34
▁2-1,66
▁एलेक्,61
जेंडर,64
ेद,116
ाउज,56
-2018,114
फॉर्म,130
▁नीम,155
▁चंद्रशेखर,153
▁गौड़,79
▁रियायत,84
▁भे,59
"3,8",24
"5,6",14
"2,4",13
▁बलिया,63
▁ब्रजेश,54
▁निगाह,110
▁देशद्रोही,31
आप,438
▁फार्मूल,32
▁रिंग,128
▁रहन,38
▁महत्त्व,103
▁मंथ,28
▁घटित,90
▁कच्ची,84
ट्ठ,69
रु,177
▁छतरपुर,49
एमजी,62
▁यूएन,79
▁हाफिज,96
▁सईद,174
▁अकबर,257
▁भान,60
शर्ते,63
▁उच्चारण,87
रियों,99
अह,19
नौक,16
▁मौ,155
उन्होंने,96
333,21
▁इथ,27
पिया,30
▁जरूरतों,131
व्,142
▁तै,126
▁हिमांशु,58
▁बाकायद,80
धीश,81
▁टेप,86
▁बस्त,65
ान्ह,34
▁बचें,136
▁सनराइज,97
▁सियासी,261
क्कल,47
▁नवाब,119
▁इस्तीफ़ा,28
▁दामन,90
▁सत्,86
▁चेहरों,103
▁भेजना,65
▁डिप,53
▁केशव,168
▁रजा,121
▁सदस्,68
▁नाग,376
िन्द,101
▁भाल,114
▁कविताओं,131
प्रसंग,19
वेग,49
बोध,132
▁गहराई,179
▁मार्मिक,25
▁धनंजय,74
कवि,50
▁निरा,99
▁उदा,42
▁व्यती,73
▁सिक्,47
▁घु,107
सक्त,13
▁प्रणय,35
ृंगार,27
▁संव,144
ारने,56
▁अपेक्षाकृ,93
▁नवीन,346
▁सहज,309
▁संवेदना,147
्लाद,59
▁तीव्रता,106
ँक,77
▁आँख,111
▁नाक,200
▁अर्द्ध,66
149,7
▁बदायूं,64
▁मदरस,123
प्रशासन,51
गला,39
▁जिनसे,167
तर्रा,40
▁कराई,632
▁राज्यमंत्री,197
▁पार्षदों,107
पूर्ति,70
▁महम,31
▁ताला,184
▁सबकुछ,173
▁गलतियां,62
▁रिसेप्शन,59
उनके,42
▁आदम,101
खोर,91
▁आर्म,86
▁खरो,27
▁विपिन,65
▁भूर,48
▁गद्द,70
▁टकराव,137
▁सौराष्ट्र,34
गुजरात,35
▁पीएचडी,72
▁उपाधि,86
▁संग्रहण,41
▁बीजिंग,94
चीन,126
▁चंप,19
▁रिंक,62
▁सिया,117
▁धू,70
र्त,114
▁चाला,62
▁ठग,166
ाकर,149
▁किसने,128
▁प्रेसिडेंट,49
भट्टी,32
▁किराया,245
▁चेतन,94
▁दुखी,176
▁यु,318
निवर्सिटी,25
▁कॉलेजों,140
ज़्,109
▁जोश,181
▁ताक़त,73
▁झुका,138
▁वक़्त,234
▁नसीब,84
टिया,107
▁थोड़े,212
बालिग,37
विश्वास,31
▁सॉफ्ट,61
▁कॉर्नर,59
▁सत्या,36
▁मूर्ख,123
▁संशोधित,184
रुद्ध,64
▁पुनर्,204
धारक,69
▁मर्द,120
र्गत,36
▁चूर,91
▁सुजान,69
▁जर्जर,59
▁उपज,205
▁मण्ड,57
रोहित,36
▁एयरक्राफ्ट,64
af,48
600,106
▁वोटर,214
▁2017-18,126
आईएल,122
एफएस,76
9.5,15
910,7
▁सतत,127
पिक,55
ीमुळे,5
▁कसे,48
▁फेड,32
ायचे,10
▁विव,19
ंचन,78
धिवक्ता,30
▁अजीत,192
▁डीआईजी,82
▁अमोल,43
▁एसएसपी,228
नीश,70
▁रिम,78
स्टेबल,27
च्यू,83
ुमी,30
बाड़,77
▁डेटा,516
▁टेक्स्ट,54
जपा,54
▁सूप,64
▁वित्,69
▁पूर्वा,35
▁शेयरों,413
"9,2",9
▁परमिट,61
▁शुभारंभ,245
▁सहारे,204
षि,97
▁नाबाद,278
▁लिट,83
लम,126
▁आँ,184
▁पलवल,125
डल,105
स्तूर,38
▁अस्प,28
▁भिवानी,134
▁बाउं,57
▁विश्वसनीयता,75
▁प्रावधानों,134
▁गुस्साए,72
पीएस,225
▁स्टूडेंट,146
▁मांजर,7
ापूर,23
ळ,121
▁पावसाच्या,8
▁तुर,49
ळक,4
▁सरी,15
▁आल्या,63
93,112
▁क्रॉस,106
लूप,33
एनसी,101
▁आईपी,54
ड्रेस,50
▁झ,211
मेला,20
▁सिक,121
▁स्टार्ट,100
▁पासवर्ड,143
▁जेनर,84
▁www,106
cross,8
oop,8
▁repair,3
fix,10
▁►,178
jan,93
डियो,109
▁कैमरा,529
▁चुरा,202
▁game,29
▁recommendations,2
▁every,12
▁day,102
lin,38
ux,50
▁march,48
1:39,6
uc,33
▁web,100
oct,41
▁संस्मरण,56
yrs,9
7.8,23
जॉन,37
▁अलेक्,28
▁amaz,31
on,151
चुअल,114
▁free,170
ium,33
▁windows,126
▁ब्रह्मांड,50
▁वयस्क,90
▁translated,3
▁micro,77
soft,59
▁translate,8
▁श्रेण,24
▁सर्वे,384
term,5
ology,16
▁rapid,3
עברית,3
,1
ॉयड,32
▁record,216
top,47
▁or,146
▁sw,23
▁format,13
▁cam,186
st,489
udio,172
▁categor,2
ized,12
▁under,30
▁categories,12
▁use,184
▁following,14
▁tags,61
▁टूल,100
▁नवीनतम,156
▁1.0,21
.10,98
har,134
khand,58
▁स्क्रीन,1066
▁आक्रमण,151
इकॉन,67
▁रिकॉर्डिंग,240
लॉग,53
ॉल्ट,78
सत,74
ग्गी,58
▁अनुशंसा,60
▁test,51
pc,98
▁83,118
▁load,3
▁apps,104
sa,66
▁op,48
ini,18
ã,7
▁41,217
▁recent,12
▁popular,18
▁post,165
▁एक्टिंग,158
▁पांव,126
▁प्रोड्यूस,41
▁मास्क,88
▁फ़ि,79
▁एडिटर,80
▁कवर,319
▁ap,95
ril,41
gy,18
ro,73
scope,24
▁yes,33
▁ओटी,22
▁यूएसबी,52
▁stars,2
▁users,19
▁एक्सपर्ट्स,29
.8,57
oda,30
ide,12
▁मर्ज,36
▁another,9
▁key,58
word,24
▁syn,9
onym,3
▁years,25
▁ago,39
वर्स,106
▁contributions,1
▁have,49
▁been,19
▁found,29
▁ja,219
ary,147
ाँ,90
▁चाहने,92
▁पूछते,101
▁संभ्रम,10
і,3
हाई,47
▁support,39
▁request,25
▁techno,5
▁g,503
yan,29
天,2
前,19
▁height,8
▁=,202
▁480,43
▁(2),103
▁रिकॉर्डर,407
▁एपी,102
8.9,18
▁app,159
lock,1
ware,22
▁u,54
年,6
▁खरीदना,101
mo,43
bil,25
▁उम्दा,59
सपाट,14
मिला,103
पेपर,24
▁कुशल,173
ग्राफ,73
▁ब्राउज़,59
▁व्यू,59
mov,22
avi,4
▁कैप्,147
▁विंडोज,125
वेयर,141
▁honor,12
▁zone,6
▁contest,4
nov,56
音乐,1
zan,9
▁bad,24
i,641
▁ab,38
kya,36
▁ba,109
at,72
▁kar,203
ion,87
tai,9
ef,13
run,14
ze,28
▁copyright,41
▁©,87
▁wonder,9
share,24
▁rights,54
▁reserved,48
ohn,12
ander,3
tech,30
个月,10
▁from,150
pani,9
pat,22
▁ट्रैक,342
▁फ्लै,188
टिंग्स,57
श्वेत,39
▁अल्पसंख्यक,238
▁अशक्,14
▁समूहों,175
संगीत,34
▁अर्जी,121
टीएम,59
जेड,43
▁तिरंग,53
▁किन्नर,95
▁ताक,111
▁हॉर,36
स्त्री,41
▁हवेली,34
▁कृति,258
▁ज़िम्मेदारी,93
▁भरभर,20
▁हक़,110
▁सुनाए,33
▁चुटक,44
हिन,42
▁हीरा,201
▁निस,84
▁आजतक,112
▁संदीप,372
▁जानलेवा,138
▁रोकना,99
▁उत्पादकता,31
(1),22
▁प्रवृत्त,45
▁समाप्ति,131
▁टैग,104
▁आगाज,139
▁मानहानि,100
▁पख,15
वारे,29
▁तस्,194
पत्तियां,53
▁शिवकुमार,61
▁307,22
2/3,8
506,39
120,55
▁अशावेळी,4
▁1927,14
▁कोल्हापुरात,14
▁मोठे,28
विण्यात,16
▁ओबामा,236
▁सक,249
काए,21
▁मुस्कुरात,40
▁हज,139
्ब,41
▁इस्राईल,140
ैद,99
▁मुक्ति,371
▁कटे,84
▁परंपराओं,72
▁संरक्षित,86
▁दायित्व,216
ोत्तर,69
▁ट्रम्प,194
▁वॉशिंगटन,74
वै,255
▁आयुष,98
"▁2,1",28
"5,000",45
▁मिट,127
▁विनम्र,90
▁प्रताड़ना,56
▁गुजरना,70
▁गोपाल,346
▁निकलवा,57
▁जिंदा,309
▁मसीह,158
मेरा,110
▁लाश,281
▁लायक,227
▁संवाददाताओं,173
▁हुड,59
क़े,57
▁एजे,69
▁श्रेयस,93
▁कंध,108
▁सोचता,113
रोग,104
किन,120
▁वाराणसी,365
▁झड़,125
▁उज्जैन,164
ाचार्य,154
▁प्रसन्न,233
▁विधि,419
ंपत्ति,34
▁मनोकामना,78
▁लाभकारी,126
cs,25
2019,83
▁व्यय,203
▁टिप्पणियां,51
सुम,49
द्रे,12
▁मतदारसंघ,34
टक,159
▁मतदारसंघातील,18
▁गोचर,73
▁मिश्रण,193
▁किग्रा,97
▁कशी,19
▁असावी,6
▁उपाययोजना,20
महेन्द्रगढ़,41
▁विशेषकर,138
ंगल,264
▁प्रतिकूल,88
▁सम्प,36
200,128
▁53,191
500,144
▁किलोग्राम,268
▁थक,224
▁रिए,28
▁कंगना,225
▁प्रपोज,67
▁लव,369
▁गुट,277
▁वेरिएंट,134
▁जीबी,359
64,186
▁नक्सली,205
▁हताहत,73
▁चौथ,92
डि़यों,44
▁स्वयंसेवकों,38
▁एफएमसीजी,42
वों,73
▁नवजोत,94
▁सिद्धू,234
▁शाकाहारी,42
▁अमृतसर,202
▁तुक,14
टिल,35
▁दीवाना,86
▁इराद,53
तन,159
महल,37
त्कार,57
▁हाहाकार,43
वधू,35
धिक्,24
▁सिम,318
▁ऐंड,204
रॉय,47
▁7.0,23
ाइजर,90
स्क्रीन,69
▁उर्दू,175
▁श्रीराम,210
▁तहलका,53
▁निशा,110
लोकपाल,37
▁उस्मान,73
▁पराजित,128
▁हाजी,96
▁मस्तान,41
▁पीयूष,114
▁जावेद,161
▁अख्तर,179
▁श्रीनिवासन,26
▁year,33
ender,10
▁टेनिस,242
▁चश्म,79
▁मुनाफा,256
.55,77
▁वंचित,274
▁द्वार,288
बंध,93
▁सलामी,188
नद,69
ोई,172
▁स्टाइल,223
▁टिका,72
ॉइंट,60
▁मिलिट्री,47
▁कमांडर,206
▁बगदाद,70
▁कत्,15
▁आण,38
▁कॉप,66
भीम,27
▁कलकत्ता,75
▁जेएन,11
▁सरोकार,94
ाद,209
शमी,80
▁दिनकर,34
▁काव्य,193
▁पेंटिंग,121
▁प्रदर्शनी,149
मति,87
▁रंजन,206
▁उर्वरित,20
ांमध्ये,52
▁असल्याने,139
▁येत,145
▁रूचि,89
▁सर्राफा,48
▁सोनी,275
▁व्यव,30
▁मांसपेशियों,60
0.00,8
4),110
67,173
▁बीम,17
हने,37
स्टार,132
बॉ,58
▁देशवासी,17
▁आंखे,54
▁डायल,96
▁टीचर्स,66
च्छा,66
रैप,52
▁शी,220
"▁75,000",13
पाली,21
▁मजदूरी,176
wap,4
na,192
▁bar,38
▁seek,7
▁government,44
▁help,43
▁house,17
▁near,5
▁training,4
▁base,17
ks,12
▁first,74
post,41
लेले,26
▁राबड़ी,51
▁शोक,255
▁पीटर्सबर्ग,12
▁क्लिंटन,52
▁रॉबर्ट,80
▁वेन,63
▁बाघ,216
▁प्रयासों,291
▁बिटक,59
▁वायदा,164
▁प्रेशर,161
▁अनियंत्रित,81
▁शुगर,160
हल,289
लें,56
▁मोटा,113
ील,427
▁पिताजी,91
▁धमाका,107
▁बदलते,172
आरआई,135
▁जमशेदपुर,72
कई,85
▁सूख,167
गर,596
▁एयरवेज,74
▁गुह,57
▁सुरजेवाला,95
त्व,336
▁अधि,240
▁गायन,83
▁सुखी,78
▁वैवाहिक,90
▁नीच,57
▁तैर,128
ट्ट,70
▁भून,66
▁मतदारसंघात,38
▁मताधिक्य,14
पाकिस्तान,156
रव,47
▁लेबर,65
▁नियमावली,53
▁शेफ,40
तू,107
▁लुभा,47
▁55,333
▁चौंक,79
क्योंकि,43
स्पे,41
.....,174
वैल,48
ेंट,432
ाईन,10
ज़ि,53
▁हिन्द,49
▁संकलन,80
▁कीजिए,219
▁पेशे,120
▁मज़ा,190
ज़ु,100
........,40
▁मैट्रिक,45
14,178
▁परीक्षार्थियों,48
955,10
▁92,106
58,113
पार्टमेंट,21
▁मुसीबत,167
▁वारंट,153
▁निगरानी,399
▁शेल्,46
च्ची,99
▁कुंज,107
▁विधा,87
▁विध,41
ालयों,21
▁लैपटॉप,146
रक्त,26
▁पटाखों,72
ंनी,78
डीच्या,4
▁दिशेने,19
▁घेतली,86
▁टो,208
▁धनी,115
▁निवारण,122
▁खौफ,119
▁उन्माद,35
▁कट्टरपंथ,30
▁हास्य,64
जि,123
दरा,104
▁नोबेल,102
्त्य,22
▁सेन,227
▁टिम,63
▁शिक्षक,807
▁शिनाख्त,68
▁सांस,424
▁भिन्न,197
▁वर्गों,168
डीएमके,76
निम,38
लती,69
▁पब्लि,63
8.6,24
▁लहर,298
ोही,49
लोर,35
▁वाया,50
▁वाव,7
शीघ्र,30
बंधी,56
▁विकार,74
▁ब्रदर,67
िन्स,45
▁कॉन्स,40
